date_visit,n_people,amount_fee
2026-05-30,0,0
2026-05-31,1925,1514600
2026-06-01,688,597100
2026-06-02,199,165950
2026-06-03,243,219400
2026-06-04,278,226450
2026-06-05,532,522450
2026-06-06,1257,1076550
2026-06-07,755,673850
2026-06-08,521,467100
2026-06-09,223,210200
2026-06-10,0,0
2026-06-11,279,240950
2026-06-12,375,338800
2026-06-13,919,822800
2026-06-14,813,747850
2026-06-15,381,341000
2026-06-16,196,172900
2026-06-17,108,105700
2026-06-18,127,99800
2026-06-19,338,275600
2026-06-20,724,700000
2026-06-21,474,445550
2026-06-22,280,233850
2026-06-23,117,97650
2026-06-24,0,0
2026-06-25,173,154400
2026-06-26,248,263600
2026-06-27,524,522750
2026-06-28,369,340300
2026-06-29,173,156350
2026-06-30,46,39000
2026-07-01,77,66300
2026-07-02,72,73450
2026-07-03,183,155200
2026-07-04,259,246550
2026-07-05,200,194750
2026-07-06,120,117750
2026-07-07,78,64550
2026-07-08,0,0
2026-07-09,148,127700
2026-07-10,355,288550
2026-07-11,562,443850
2026-07-12,318,269500
2026-07-13,181,160950
2026-07-14,128,112000
2026-07-15,111,80250
2026-07-16,141,111450
2026-07-17,245,204500
2026-07-18,893,734050
2026-07-19,1331,1065000
2026-07-20,670,577500
2026-07-21,719,607950
2026-07-22,324,298750
2026-07-23,394,329500
2026-07-24,674,528250
2026-07-25,693,566150
2026-07-26,791,627800
2026-07-27,785,583400
2026-07-28,630,527300
2026-07-29,331,323700
