date_visit,n_people,amount_fee
2026-07-28,0,0
2026-07-29,3766,2525250
2026-07-30,3794,2560750
2026-07-31,4268,2987850
2026-08-01,4244,3056300
2026-08-02,3768,2732600
2026-08-03,3704,2651350
2026-08-04,3069,2211400
2026-08-05,2470,1792400
2026-08-06,2999,2203400
2026-08-07,3724,2651150
2026-08-08,4171,3065700
2026-08-09,5438,3935450
2026-08-10,6439,4609600
2026-08-11,4801,3438250
2026-08-12,5289,3760350
2026-08-13,4913,3498550
2026-08-14,4130,2990850
2026-08-15,2919,2144950
2026-08-16,1871,1424550
2026-08-17,2476,1795350
2026-08-18,1939,1415450
2026-08-19,1736,1270750
2026-08-20,1633,1177400
2026-08-21,2098,1545300
2026-08-22,1782,1343850
2026-08-23,1552,1196200
2026-08-24,1778,1290750
2026-08-25,1060,823000
2026-08-26,1003,782650
2026-08-27,854,680050
2026-08-28,1037,782650
2026-08-29,1074,852150
2026-08-30,578,502200
2026-08-31,356,330550
2026-09-01,60,56600
2026-09-02,72,58000
2026-09-03,138,109600
2026-09-04,273,215000
2026-09-05,674,527150
2026-09-06,317,326550
2026-09-07,276,226300
2026-09-08,195,148800
2026-09-09,0,0
2026-09-10,236,192800
2026-09-11,328,305400
2026-09-12,621,536300
2026-09-13,368,295800
2026-09-14,177,147350
2026-09-15,77,52500
2026-09-16,62,46800
2026-09-17,98,67250
2026-09-18,180,134200
2026-09-19,1020,833900
2026-09-20,2277,1719750
2026-09-21,2550,1831000
2026-09-22,1423,1106350
2026-09-23,558,518350
2026-09-24,0,0
2026-09-25,168,157550
2026-09-26,73,89150
