date_visit,n_people,amount_fee
2026-09-11,0,0
2026-09-12,4421,3295500
2026-09-13,2963,2194400
2026-09-14,1507,1233800
2026-09-15,933,721550
2026-09-16,591,517450
2026-09-17,978,754950
2026-09-18,1455,1130750
2026-09-19,4547,3385450
2026-09-20,10917,7716100
2026-09-21,11197,7988750
2026-09-22,8077,5791400
2026-09-23,3045,2301750
2026-09-24,0,0
2026-09-25,1489,1168350
2026-09-26,1562,1251400
2026-09-27,1398,1172650
2026-09-28,948,761650
2026-09-29,422,328250
2026-09-30,295,229550
2026-10-01,309,248950
2026-10-02,890,710250
2026-10-03,1104,942550
2026-10-04,824,704500
2026-10-05,596,454450
2026-10-06,293,224300
2026-10-07,248,190950
2026-10-08,348,319100
2026-10-09,735,626350
2026-10-10,1621,1324550
2026-10-11,2078,1589950
2026-10-12,1180,978800
2026-10-13,655,575850
2026-10-14,0,0
2026-10-15,333,279600
2026-10-16,615,471650
2026-10-17,932,784750
2026-10-18,838,688750
2026-10-19,549,430800
2026-10-20,280,216850
2026-10-21,150,106000
2026-10-22,249,191600
2026-10-23,525,413700
2026-10-24,890,744400
2026-10-25,530,455650
2026-10-26,366,273800
2026-10-27,151,135050
2026-10-28,0,0
2026-10-29,266,217900
2026-10-30,380,330950
2026-10-31,594,506500
2026-11-01,785,643300
2026-11-02,788,652150
2026-11-03,226,205750
2026-11-04,60,66700
2026-11-05,21,25500
2026-11-06,79,79400
2026-11-07,87,102900
2026-11-08,66,72000
2026-11-09,71,63800
2026-11-10,27,28300
