date_visit,n_people,amount_fee
2023-10-04,0,0
2023-10-05,403,368550
2023-10-06,778,581700
2023-10-07,2236,1724600
2023-10-08,3701,2765400
2023-10-09,1531,1202250
2023-10-10,724,547850
2023-10-11,0,0
2023-10-12,353,273900
2023-10-13,589,465750
2023-10-14,1256,1012400
2023-10-15,1087,878500
2023-10-16,506,435550
2023-10-17,281,239600
2023-10-18,296,273200
2023-10-19,280,230300
2023-10-20,488,400550
2023-10-21,1005,847900
2023-10-22,925,787800
2023-10-23,400,346050
2023-10-24,254,193800
2023-10-25,0,0
2023-10-26,242,180850
2023-10-27,429,333700
2023-10-28,942,783700
2023-10-29,788,665300
2023-10-30,334,320450
2023-10-31,163,138600
2023-11-01,182,165600
2023-11-02,340,308850
2023-11-03,1152,935450
2023-11-04,1284,1016750
2023-11-05,682,620750
2023-11-06,159,133300
2023-11-07,94,53800
2023-11-08,0,0
2023-11-09,85,45500
2023-11-10,198,188200
2023-11-11,384,353100
2023-11-12,299,298600
2023-11-13,241,222600
2023-11-14,55,34400
2023-11-15,59,64600
2023-11-16,53,38300
2023-11-17,100,96900
2023-11-18,406,355000
2023-11-19,283,306900
2023-11-20,102,108300
2023-11-21,47,38900
2023-11-22,0,0
2023-11-23,253,275200
2023-11-24,486,407300
2023-11-25,285,289800
2023-11-26,148,181000
2023-11-27,63,69500
2023-11-28,22,13300
2023-11-29,3,5500
2023-11-30,2,2000
2023-12-01,8,9900
2023-12-02,39,47300
