date_visit,n_people,amount_fee
2024-09-11,0,0
2024-09-12,1476,1109750
2024-09-13,1684,1295150
2024-09-14,4504,3249600
2024-09-15,6191,4366400
2024-09-16,2312,1757100
2024-09-17,989,790700
2024-09-18,636,482050
2024-09-19,585,428650
2024-09-20,834,665650
2024-09-21,2822,2043450
2024-09-22,4437,3050400
2024-09-23,1484,1166700
2024-09-24,948,785400
2024-09-25,0,0
2024-09-26,675,541250
2024-09-27,772,576200
2024-09-28,1360,1075050
2024-09-29,1283,994350
2024-09-30,552,453150
2024-10-01,228,172400
2024-10-02,213,164350
2024-10-03,300,243200
2024-10-04,670,554050
2024-10-05,972,816050
2024-10-06,969,790600
2024-10-07,516,421900
2024-10-08,221,176450
2024-10-09,0,0
2024-10-10,392,309050
2024-10-11,589,496350
2024-10-12,1658,1295700
2024-10-13,2181,1655150
2024-10-14,1059,847800
2024-10-15,567,486400
2024-10-16,342,267650
2024-10-17,193,135650
2024-10-18,412,332450
2024-10-19,774,658250
2024-10-20,729,652800
2024-10-21,321,254600
2024-10-22,169,134900
2024-10-23,0,0
2024-10-24,195,154300
2024-10-25,426,334150
2024-10-26,700,628800
2024-10-27,731,586900
2024-10-28,311,262100
2024-10-29,100,75050
2024-10-30,121,69200
2024-10-31,105,59650
2024-11-01,335,269600
2024-11-02,974,803850
2024-11-03,1420,1086350
2024-11-04,613,557350
2024-11-05,55,40100
2024-11-06,9,4500
2024-11-07,20,15000
2024-11-08,33,43200
2024-11-09,92,111500
2024-11-10,0,0
