date_visit,n_people,amount_fee
2025-08-14,15168,10677350
2025-08-15,10264,7297450
2025-08-16,5953,4349750
2025-08-17,3422,2522950
2025-08-18,3858,2719450
2025-08-19,2808,2017550
2025-08-20,2463,1731550
2025-08-21,2181,1538300
2025-08-22,2467,1733850
2025-08-23,2764,2034850
2025-08-24,2342,1712200
2025-08-25,2108,1504250
2025-08-26,1485,1083600
2025-08-27,1171,908250
2025-08-28,1113,854800
2025-08-29,1136,876350
2025-08-30,1166,927050
2025-08-31,1075,843850
2025-09-01,297,255000
2025-09-02,163,121200
2025-09-03,271,235350
2025-09-04,215,171400
2025-09-05,477,387550
2025-09-06,670,610450
2025-09-07,553,459150
2025-09-08,405,327400
2025-09-09,231,185700
2025-09-10,0,0
2025-09-11,266,220750
2025-09-12,397,361200
2025-09-13,1188,964000
2025-09-14,1583,1213700
2025-09-15,782,661400
2025-09-16,158,105600
2025-09-17,142,110250
2025-09-18,189,162300
2025-09-19,264,200450
2025-09-20,573,481600
2025-09-21,861,747700
2025-09-22,748,617550
2025-09-23,290,267000
2025-09-24,0,0
2025-09-25,250,185950
2025-09-26,228,178100
2025-09-27,422,366850
2025-09-28,331,254000
2025-09-29,174,156900
2025-09-30,70,63100
2025-10-01,63,39250
2025-10-02,105,88450
2025-10-03,153,122200
2025-10-04,289,245050
2025-10-05,177,137250
2025-10-06,77,67250
2025-10-07,91,58350
2025-10-08,0,0
2025-10-09,75,62450
2025-10-10,110,85350
2025-10-11,616,524850
2025-10-12,752,653000
2025-10-13,0,0
