date_visit,n_people,amount_fee
2025-04-08,528,362100
2025-04-09,0,0
2025-04-10,504,380300
2025-04-11,675,487400
2025-04-12,2086,1402700
2025-04-13,1317,934800
2025-04-14,427,287600
2025-04-15,270,222300
2025-04-16,258,226800
2025-04-17,199,161200
2025-04-18,606,485300
2025-04-19,1803,1313950
2025-04-20,1449,1112450
2025-04-21,535,435050
2025-04-22,316,252550
2025-04-23,0,0
2025-04-24,364,257350
2025-04-25,488,392300
2025-04-26,1688,1205050
2025-04-27,1860,1298250
2025-04-28,1925,1349150
2025-04-29,1078,836950
2025-04-30,873,664950
2025-05-01,956,691750
2025-05-02,1291,920800
2025-05-03,3224,2150750
2025-05-04,5317,3444750
2025-05-05,2865,1923950
2025-05-06,854,716050
2025-05-07,130,115500
2025-05-08,150,89750
2025-05-09,211,172450
2025-05-10,954,706750
2025-05-11,694,538850
2025-05-12,189,123750
2025-05-13,158,108900
2025-05-14,0,0
2025-05-15,153,105050
2025-05-16,295,223150
2025-05-17,886,679900
2025-05-18,547,428250
2025-05-19,356,285700
2025-05-20,98,70150
2025-05-21,86,73300
2025-05-22,110,95800
2025-05-23,248,185300
2025-05-24,579,507300
2025-05-25,505,382000
2025-05-26,109,92350
2025-05-27,38,27600
2025-05-28,0,0
2025-05-29,71,69500
2025-05-30,60,55050
2025-05-31,121,116250
2025-06-01,168,149500
2025-06-02,73,78350
2025-06-03,10,5500
2025-06-04,42,23400
2025-06-05,10,5700
2025-06-06,13,9550
2025-06-07,0,0
