date_visit,n_people,amount_fee
2024-10-22,0,0
2024-10-23,0,0
2024-10-24,1495,1103700
2024-10-25,2053,1432200
2024-10-26,2941,2235450
2024-10-27,2498,1850650
2024-10-28,1393,1042300
2024-10-29,923,711100
2024-10-30,738,510900
2024-10-31,623,490150
2024-11-01,1151,903850
2024-11-02,3551,2572400
2024-11-03,5229,3683950
2024-11-04,2315,1695900
2024-11-05,310,296000
2024-11-06,198,153100
2024-11-07,194,182200
2024-11-08,363,365800
2024-11-09,819,708400
2024-11-10,861,685700
2024-11-11,429,390000
2024-11-12,285,238500
2024-11-13,0,0
2024-11-14,265,181700
2024-11-15,463,414300
2024-11-16,882,693900
2024-11-17,696,584500
2024-11-18,312,294100
2024-11-19,200,164000
2024-11-20,80,68000
2024-11-21,194,163400
2024-11-22,435,384300
2024-11-23,572,528300
2024-11-24,539,480600
2024-11-25,197,208400
2024-11-26,65,47900
2024-11-27,0,0
2024-11-28,60,54100
2024-11-29,131,103000
2024-11-30,311,312500
2024-12-01,210,255400
2024-12-02,29,28000
2024-12-03,20,22400
2024-12-04,11,8000
2024-12-05,7,0
2024-12-06,77,86000
2024-12-07,115,121700
2024-12-08,107,125900
2024-12-09,17,15700
2024-12-10,17,4500
2024-12-11,0,0
2024-12-12,8,10400
2024-12-13,29,26300
2024-12-14,76,80400
2024-12-15,57,57200
2024-12-16,6,8700
2024-12-17,9,10800
2024-12-18,12,14800
2024-12-19,6,2500
2024-12-20,11,16200
2024-12-21,26,26200
