date_visit,n_people,amount_fee
2026-06-20,0,0
2026-06-21,2055,1662950
2026-06-22,894,739850
2026-06-23,444,368750
2026-06-24,0,0
2026-06-25,410,368400
2026-06-26,690,620850
2026-06-27,1170,1036800
2026-06-28,1142,944100
2026-06-29,468,436850
2026-06-30,154,145750
2026-07-01,160,140600
2026-07-02,214,210450
2026-07-03,437,392350
2026-07-04,740,663450
2026-07-05,600,537650
2026-07-06,291,262850
2026-07-07,254,222550
2026-07-08,0,0
2026-07-09,274,228450
2026-07-10,915,730550
2026-07-11,1524,1176850
2026-07-12,957,841200
2026-07-13,548,454400
2026-07-14,335,276050
2026-07-15,284,224200
2026-07-16,329,255250
2026-07-17,653,510500
2026-07-18,1910,1476800
2026-07-19,2631,2003450
2026-07-20,1490,1152300
2026-07-21,1287,973100
2026-07-22,809,689500
2026-07-23,893,709750
2026-07-24,1269,946750
2026-07-25,1295,1009200
2026-07-26,1487,1115750
2026-07-27,1480,1067000
2026-07-28,1225,954950
2026-07-29,1060,836200
2026-07-30,1123,831250
2026-07-31,1393,1055100
2026-08-01,1034,846700
2026-08-02,982,805100
2026-08-03,1025,838950
2026-08-04,768,644500
2026-08-05,537,476700
2026-08-06,804,662450
2026-08-07,1228,978350
2026-08-08,1340,1075550
2026-08-09,1732,1317950
2026-08-10,1964,1442950
2026-08-11,1353,1073900
2026-08-12,1625,1236600
2026-08-13,1604,1207350
2026-08-14,1192,914100
2026-08-15,842,699900
2026-08-16,460,394850
2026-08-17,574,503650
2026-08-18,555,485500
2026-08-19,325,302100
