date_visit,n_people,amount_fee
2025-06-28,0,0
2025-06-29,1813,1412650
2025-06-30,538,435550
2025-07-01,202,161600
2025-07-02,185,158250
2025-07-03,280,240050
2025-07-04,497,436850
2025-07-05,982,870150
2025-07-06,687,592400
2025-07-07,309,264550
2025-07-08,215,184450
2025-07-09,0,0
2025-07-10,216,174550
2025-07-11,1051,781950
2025-07-12,1662,1286050
2025-07-13,1076,858300
2025-07-14,491,396250
2025-07-15,310,239200
2025-07-16,220,167400
2025-07-17,356,264850
2025-07-18,596,478550
2025-07-19,2020,1559950
2025-07-20,2954,2123300
2025-07-21,1347,1035000
2025-07-22,1291,949550
2025-07-23,1127,884100
2025-07-24,1176,860550
2025-07-25,1459,1075400
2025-07-26,1433,1065550
2025-07-27,1517,1157750
2025-07-28,1618,1226050
2025-07-29,1267,966650
2025-07-30,1224,910700
2025-07-31,1294,979500
2025-08-01,1326,967850
2025-08-02,1430,1099250
2025-08-03,1321,1036350
2025-08-04,1451,1093250
2025-08-05,1094,887600
2025-08-06,818,639250
2025-08-07,1112,879550
2025-08-08,1256,967350
2025-08-09,1409,1123500
2025-08-10,2108,1600250
2025-08-11,1867,1449700
2025-08-12,2132,1596750
2025-08-13,1631,1256400
2025-08-14,1681,1276850
2025-08-15,1409,1145050
2025-08-16,987,851900
2025-08-17,679,580900
2025-08-18,796,673200
2025-08-19,765,637300
2025-08-20,598,509750
2025-08-21,593,485950
2025-08-22,611,509650
2025-08-23,620,558500
2025-08-24,440,404400
2025-08-25,579,495200
2025-08-26,302,277600
2025-08-27,212,206400
