date_visit,n_people,amount_fee
2024-03-18,0,0
2024-03-19,898,694700
2024-03-20,1179,914700
2024-03-21,808,627600
2024-03-22,796,636500
2024-03-23,1590,1152400
2024-03-24,1581,1149200
2024-03-25,1090,810000
2024-03-26,962,711700
2024-03-27,986,730400
2024-03-28,912,676200
2024-03-29,1435,978800
2024-03-30,1502,1095400
2024-03-31,985,755800
2024-04-01,974,695800
2024-04-02,662,478000
2024-04-03,433,327100
2024-04-04,517,378500
2024-04-05,536,445100
2024-04-06,777,617200
2024-04-07,438,398900
2024-04-08,176,157800
2024-04-09,129,100500
2024-04-10,0,0
2024-04-11,161,131900
2024-04-12,234,224800
2024-04-13,432,386600
2024-04-14,478,381700
2024-04-15,164,129600
2024-04-16,98,71000
2024-04-17,103,84200
2024-04-18,75,53700
2024-04-19,121,121800
2024-04-20,405,404600
2024-04-21,327,298100
2024-04-22,196,164300
2024-04-23,163,133600
2024-04-24,0,0
2024-04-25,99,51500
2024-04-26,101,90500
2024-04-27,464,425300
2024-04-28,778,624600
2024-04-29,342,334500
2024-04-30,308,260200
2024-05-01,216,220600
2024-05-02,247,266800
2024-05-03,626,506500
2024-05-04,1222,920900
2024-05-05,549,459500
2024-05-06,135,171500
2024-05-07,10,11900
2024-05-08,0,0
2024-05-09,35,19000
2024-05-10,28,26900
2024-05-11,95,118100
2024-05-12,81,59400
2024-05-13,35,18400
2024-05-14,21,16600
2024-05-15,13,9200
2024-05-16,11,4500
2024-05-17,24,22300
