date_visit,n_people,amount_fee
2025-02-09,0,0
2025-02-10,589,530200
2025-02-11,290,245900
2025-02-12,0,0
2025-02-13,80,66900
2025-02-14,106,122600
2025-02-15,246,265700
2025-02-16,276,254400
2025-02-17,103,101600
2025-02-18,81,77600
2025-02-19,76,80100
2025-02-20,80,43800
2025-02-21,121,112000
2025-02-22,553,547100
2025-02-23,804,678300
2025-02-24,301,328700
2025-02-25,76,78500
2025-02-26,0,0
2025-02-27,63,57400
2025-02-28,83,78400
2025-03-01,224,186900
2025-03-02,118,117100
2025-03-03,66,56400
2025-03-04,63,48100
2025-03-05,29,29600
2025-03-06,65,63400
2025-03-07,81,65900
2025-03-08,546,415900
2025-03-09,290,259100
2025-03-10,121,92100
2025-03-11,64,45000
2025-03-12,0,0
2025-03-13,107,88600
2025-03-14,117,119200
2025-03-15,379,322500
2025-03-16,286,256700
2025-03-17,100,81600
2025-03-18,96,97100
2025-03-19,106,104400
2025-03-20,255,233200
2025-03-21,442,396300
2025-03-22,339,294400
2025-03-23,273,279100
2025-03-24,131,125800
2025-03-25,159,160600
2025-03-26,287,222300
2025-03-27,336,263600
2025-03-28,480,379000
2025-03-29,445,391700
2025-03-30,340,333000
2025-03-31,281,255600
2025-04-01,103,94400
2025-04-02,145,156600
2025-04-03,83,75200
2025-04-04,106,100100
2025-04-05,209,224700
2025-04-06,127,128200
2025-04-07,32,21600
2025-04-08,19,13200
2025-04-09,0,0
2025-04-10,24,13100
