date_visit,n_people,amount_fee
2024-05-06,892,750600
2024-05-07,233,212850
2024-05-08,0,0
2024-05-09,164,145300
2024-05-10,203,169700
2024-05-11,802,708650
2024-05-12,672,602700
2024-05-13,278,200050
2024-05-14,177,141350
2024-05-15,133,104500
2024-05-16,109,84050
2024-05-17,230,187400
2024-05-18,651,587400
2024-05-19,549,513900
2024-05-20,260,212900
2024-05-21,133,111300
2024-05-22,0,0
2024-05-23,118,79100
2024-05-24,244,192950
2024-05-25,478,407900
2024-05-26,491,448350
2024-05-27,265,224500
2024-05-28,46,30400
2024-05-29,65,41750
2024-05-30,56,50000
2024-05-31,75,63000
2024-06-01,322,300250
2024-06-02,327,300550
2024-06-03,53,42500
2024-06-04,29,26000
2024-06-05,41,32000
2024-06-06,48,62700
2024-06-07,78,70950
2024-06-08,226,203400
2024-06-09,163,135650
2024-06-10,54,47100
2024-06-11,17,9000
2024-06-12,0,0
2024-06-13,23,14000
2024-06-14,92,72900
2024-06-15,222,199500
2024-06-16,147,115050
2024-06-17,11,16800
2024-06-18,6,10800
2024-06-19,12,17100
2024-06-20,42,32350
2024-06-21,46,35400
2024-06-22,290,252900
2024-06-23,0,0
2024-06-24,0,0
2024-06-25,0,0
2024-06-26,0,0
2024-06-27,0,0
2024-06-28,0,0
2024-06-29,0,0
2024-06-30,0,0
2024-07-01,0,0
2024-07-02,0,0
2024-07-03,0,0
2024-07-04,0,0
2024-07-05,0,0
