date_visit,n_people,amount_fee
2024-06-03,0,0
2024-06-04,360,275150
2024-06-05,336,268350
2024-06-06,315,264200
2024-06-07,585,475600
2024-06-08,1276,1065750
2024-06-09,1053,844000
2024-06-10,540,476050
2024-06-11,236,199600
2024-06-12,0,0
2024-06-13,211,163950
2024-06-14,477,413400
2024-06-15,1031,861650
2024-06-16,770,649150
2024-06-17,300,241650
2024-06-18,197,154050
2024-06-19,182,156400
2024-06-20,132,109200
2024-06-21,327,270350
2024-06-22,911,765150
2024-06-23,624,558500
2024-06-24,264,192750
2024-06-25,97,79300
2024-06-26,0,0
2024-06-27,191,147350
2024-06-28,287,244350
2024-06-29,721,577100
2024-06-30,566,409850
2024-07-01,143,124400
2024-07-02,57,47650
2024-07-03,55,46500
2024-07-04,115,84150
2024-07-05,170,119300
2024-07-06,410,351300
2024-07-07,300,284150
2024-07-08,100,91900
2024-07-09,101,64250
2024-07-10,0,0
2024-07-11,112,96750
2024-07-12,427,321600
2024-07-13,1236,976650
2024-07-14,1630,1213850
2024-07-15,744,619850
2024-07-16,210,161150
2024-07-17,129,96900
2024-07-18,135,103950
2024-07-19,187,170350
2024-07-20,829,664250
2024-07-21,768,632250
2024-07-22,920,711150
2024-07-23,616,524700
2024-07-24,621,492650
2024-07-25,860,669150
2024-07-26,1002,780550
2024-07-27,1049,845300
2024-07-28,984,780200
2024-07-29,1039,794550
2024-07-30,819,637750
2024-07-31,666,521100
2024-08-01,624,502550
2024-08-02,505,460500
