date_visit,n_people,amount_fee
2025-01-21,0,0
2025-01-22,0,0
2025-01-23,0,0
2025-01-24,0,0
2025-01-25,399,382500
2025-01-26,316,276200
2025-01-27,118,108000
2025-01-28,78,72200
2025-01-29,51,45900
2025-01-30,66,61700
2025-01-31,77,76700
2025-02-01,159,168800
2025-02-02,125,125500
2025-02-03,42,40900
2025-02-04,36,46400
2025-02-05,45,43200
2025-02-06,42,50300
2025-02-07,59,45800
2025-02-08,152,183100
2025-02-09,229,247000
2025-02-10,171,171600
2025-02-11,77,79800
2025-02-12,0,0
2025-02-13,22,12900
2025-02-14,32,42900
2025-02-15,45,51800
2025-02-16,102,78500
2025-02-17,30,33400
2025-02-18,39,32400
2025-02-19,30,30200
2025-02-20,47,22700
2025-02-21,32,31800
2025-02-22,234,301500
2025-02-23,369,356500
2025-02-24,106,101400
2025-02-25,20,20500
2025-02-26,0,0
2025-02-27,16,17600
2025-02-28,33,28600
2025-03-01,79,60700
2025-03-02,39,47700
2025-03-03,24,26600
2025-03-04,16,16000
2025-03-05,6,6700
2025-03-06,17,16500
2025-03-07,26,24100
2025-03-08,83,89900
2025-03-09,97,115300
2025-03-10,21,20000
2025-03-11,21,14500
2025-03-12,0,0
2025-03-13,20,14000
2025-03-14,28,37200
2025-03-15,110,82500
2025-03-16,100,92200
2025-03-17,27,24900
2025-03-18,47,43700
2025-03-19,25,29800
2025-03-20,47,53800
2025-03-21,109,128400
2025-03-22,0,0
