date_visit,n_people,amount_fee
2023-10-28,0,0
2023-10-29,1852,1366700
2023-10-30,821,642650
2023-10-31,369,329300
2023-11-01,375,328900
2023-11-02,755,586500
2023-11-03,2464,1847350
2023-11-04,2648,1980450
2023-11-05,1177,956900
2023-11-06,409,343200
2023-11-07,286,217300
2023-11-08,0,0
2023-11-09,194,126400
2023-11-10,496,426100
2023-11-11,1034,803800
2023-11-12,741,635900
2023-11-13,551,460100
2023-11-14,216,190900
2023-11-15,179,170600
2023-11-16,169,149900
2023-11-17,327,293700
2023-11-18,714,513900
2023-11-19,547,495300
2023-11-20,292,268900
2023-11-21,188,162000
2023-11-22,0,0
2023-11-23,544,481700
2023-11-24,1135,839900
2023-11-25,656,553200
2023-11-26,366,348300
2023-11-27,194,197000
2023-11-28,58,45100
2023-11-29,25,27200
2023-11-30,16,11200
2023-12-01,41,42300
2023-12-02,223,260800
2023-12-03,173,189600
2023-12-04,43,34700
2023-12-05,14,10500
2023-12-06,4,5400
2023-12-07,6,3000
2023-12-08,29,31200
2023-12-09,156,192500
2023-12-10,117,119300
2023-12-11,11,10900
2023-12-12,10,11400
2023-12-13,0,0
2023-12-14,7,11900
2023-12-15,30,40400
2023-12-16,94,97900
2023-12-17,98,120700
2023-12-18,9,3500
2023-12-19,4,4300
2023-12-20,9,13000
2023-12-21,6,6600
2023-12-22,9,14400
2023-12-23,38,53300
2023-12-24,26,24800
2023-12-25,36,49900
2023-12-26,25,27200
