date_visit,n_people,amount_fee
2025-09-08,0,0
2025-09-09,1551,1244150
2025-09-10,0,0
2025-09-11,1132,938950
2025-09-12,1245,1017500
2025-09-13,3862,2843100
2025-09-14,5090,3692650
2025-09-15,2032,1612850
2025-09-16,854,693250
2025-09-17,467,378200
2025-09-18,569,453100
2025-09-19,856,689000
2025-09-20,2085,1556900
2025-09-21,2071,1565700
2025-09-22,1994,1507800
2025-09-23,1201,971150
2025-09-24,0,0
2025-09-25,688,511300
2025-09-26,662,542900
2025-09-27,1328,1060250
2025-09-28,983,794400
2025-09-29,489,392900
2025-09-30,271,229950
2025-10-01,197,158400
2025-10-02,273,227400
2025-10-03,461,362350
2025-10-04,958,816150
2025-10-05,783,627600
2025-10-06,345,285700
2025-10-07,293,201150
2025-10-08,0,0
2025-10-09,257,222650
2025-10-10,492,386750
2025-10-11,1445,1133650
2025-10-12,2017,1531950
2025-10-13,878,766150
2025-10-14,460,379450
2025-10-15,188,155150
2025-10-16,159,108250
2025-10-17,408,303750
2025-10-18,675,587700
2025-10-19,492,397250
2025-10-20,342,252150
2025-10-21,246,161450
2025-10-22,0,0
2025-10-23,248,163550
2025-10-24,332,267000
2025-10-25,690,610550
2025-10-26,486,420750
2025-10-27,267,214750
2025-10-28,121,88700
2025-10-29,160,121650
2025-10-30,154,109250
2025-10-31,297,207800
2025-11-01,875,752700
2025-11-02,1207,966800
2025-11-03,661,609350
2025-11-04,45,32500
2025-11-05,5,6400
2025-11-06,15,12900
2025-11-07,17,12900
