date_visit,n_people,amount_fee
2025-09-29,0,0
2025-09-30,957,723900
2025-10-01,840,644750
2025-10-02,674,533850
2025-10-03,1084,854500
2025-10-04,2340,1818400
2025-10-05,1951,1502150
2025-10-06,985,814750
2025-10-07,715,530150
2025-10-08,0,0
2025-10-09,644,519800
2025-10-10,1067,830200
2025-10-11,2857,2113600
2025-10-12,4353,3177950
2025-10-13,1768,1361500
2025-10-14,935,731200
2025-10-15,536,413550
2025-10-16,477,345600
2025-10-17,806,613100
2025-10-18,1418,1123050
2025-10-19,1228,958400
2025-10-20,804,642600
2025-10-21,570,403950
2025-10-22,0,0
2025-10-23,509,369750
2025-10-24,813,654850
2025-10-25,1370,1154900
2025-10-26,1057,904350
2025-10-27,572,463450
2025-10-28,270,196850
2025-10-29,337,254200
2025-10-30,313,244150
2025-10-31,681,524400
2025-11-01,1521,1199550
2025-11-02,2293,1718150
2025-11-03,982,854400
2025-11-04,133,122900
2025-11-05,44,41900
2025-11-06,58,51700
2025-11-07,109,83900
2025-11-08,289,281400
2025-11-09,287,287400
2025-11-10,168,137500
2025-11-11,82,80700
2025-11-12,0,0
2025-11-13,103,68200
2025-11-14,186,173800
2025-11-15,274,287300
2025-11-16,182,194300
2025-11-17,87,86500
2025-11-18,68,68200
2025-11-19,55,51100
2025-11-20,43,45800
2025-11-21,99,114000
2025-11-22,361,357800
2025-11-23,520,468900
2025-11-24,239,257700
2025-11-25,63,69900
2025-11-26,0,0
2025-11-27,42,42800
2025-11-28,13,12900
