date_visit,n_people,amount_fee
2024-08-19,6126,4068950
2024-08-20,4203,2842000
2024-08-21,3541,2459350
2024-08-22,2713,1845450
2024-08-23,3024,2092950
2024-08-24,3289,2356550
2024-08-25,2838,1958450
2024-08-26,2600,1785100
2024-08-27,1688,1189400
2024-08-28,1262,960600
2024-08-29,1132,874800
2024-08-30,1489,1062750
2024-08-31,1405,1096050
2024-09-01,980,797000
2024-09-02,481,394900
2024-09-03,274,211450
2024-09-04,275,206150
2024-09-05,359,282350
2024-09-06,651,493350
2024-09-07,1021,857000
2024-09-08,961,780150
2024-09-09,508,381050
2024-09-10,345,273850
2024-09-11,0,0
2024-09-12,446,362350
2024-09-13,662,523650
2024-09-14,1689,1306650
2024-09-15,2181,1603450
2024-09-16,982,802300
2024-09-17,329,272850
2024-09-18,174,135450
2024-09-19,245,182400
2024-09-20,344,257650
2024-09-21,1191,934400
2024-09-22,1848,1318150
2024-09-23,617,573150
2024-09-24,363,301600
2024-09-25,0,0
2024-09-26,277,237550
2024-09-27,336,235200
2024-09-28,632,546650
2024-09-29,630,519700
2024-09-30,185,168650
2024-10-01,62,41650
2024-10-02,82,63000
2024-10-03,43,33500
2024-10-04,208,170650
2024-10-05,547,518550
2024-10-06,526,423200
2024-10-07,138,119100
2024-10-08,44,33900
2024-10-09,0,0
2024-10-10,83,62150
2024-10-11,252,201700
2024-10-12,863,758550
2024-10-13,1188,973050
2024-10-14,552,511150
2024-10-15,168,161350
2024-10-16,102,74850
2024-10-17,4,6600
2024-10-18,0,0
