date_visit,n_people,amount_fee
2024-02-24,0,0
2024-02-25,1099,874300
2024-02-26,234,217200
2024-02-27,127,107900
2024-02-28,0,0
2024-02-29,88,76200
2024-03-01,149,137800
2024-03-02,423,367600
2024-03-03,336,321500
2024-03-04,80,70400
2024-03-05,68,83100
2024-03-06,67,69400
2024-03-07,69,57200
2024-03-08,129,115100
2024-03-09,380,343700
2024-03-10,287,241900
2024-03-11,128,86300
2024-03-12,102,85400
2024-03-13,0,0
2024-03-14,99,78400
2024-03-15,141,139300
2024-03-16,352,332600
2024-03-17,287,293200
2024-03-18,151,140500
2024-03-19,130,139600
2024-03-20,193,180400
2024-03-21,213,213100
2024-03-22,251,227900
2024-03-23,458,407500
2024-03-24,423,364000
2024-03-25,313,310700
2024-03-26,298,288300
2024-03-27,283,287500
2024-03-28,312,292700
2024-03-29,448,372700
2024-03-30,529,442200
2024-03-31,358,333900
2024-04-01,244,230800
2024-04-02,176,175100
2024-04-03,82,83300
2024-04-04,126,144000
2024-04-05,147,179200
2024-04-06,204,219700
2024-04-07,111,86600
2024-04-08,37,32100
2024-04-09,14,19200
2024-04-10,0,0
2024-04-11,30,32300
2024-04-12,46,42900
2024-04-13,91,87000
2024-04-14,95,78000
2024-04-15,31,20700
2024-04-16,6,4200
2024-04-17,29,23100
2024-04-18,18,15000
2024-04-19,10,8000
2024-04-20,70,94400
2024-04-21,78,96400
2024-04-22,12,9700
2024-04-23,15,12400
2024-04-24,0,0
