date_visit,n_people,amount_fee
2026-07-21,0,0
2026-07-22,2751,1971700
2026-07-23,2803,2003500
2026-07-24,3530,2413250
2026-07-25,3758,2691450
2026-07-26,3797,2709200
2026-07-27,3762,2557800
2026-07-28,2746,1940700
2026-07-29,2593,1825750
2026-07-30,2679,1820500
2026-07-31,3188,2266950
2026-08-01,2961,2167100
2026-08-02,2695,1997150
2026-08-03,2745,1992900
2026-08-04,2373,1727400
2026-08-05,1895,1408800
2026-08-06,2441,1812200
2026-08-07,2994,2155700
2026-08-08,3440,2554050
2026-08-09,4510,3253850
2026-08-10,5239,3764200
2026-08-11,3749,2702150
2026-08-12,4194,2980800
2026-08-13,3780,2706150
2026-08-14,3372,2435450
2026-08-15,2396,1775850
2026-08-16,1514,1172850
2026-08-17,2119,1555550
2026-08-18,1695,1251550
2026-08-19,1442,1079500
2026-08-20,1430,1037050
2026-08-21,1727,1288650
2026-08-22,1502,1147750
2026-08-23,1291,1026850
2026-08-24,1382,1029600
2026-08-25,927,737200
2026-08-26,782,617250
2026-08-27,624,523050
2026-08-28,801,611750
2026-08-29,911,738350
2026-08-30,498,435600
2026-08-31,292,269350
2026-09-01,45,41800
2026-09-02,52,41200
2026-09-03,110,81500
2026-09-04,206,163250
2026-09-05,554,427000
2026-09-06,246,259600
2026-09-07,230,187950
2026-09-08,139,106600
2026-09-09,0,0
2026-09-10,179,145000
2026-09-11,266,252000
2026-09-12,501,421650
2026-09-13,292,224600
2026-09-14,144,118350
2026-09-15,50,35800
2026-09-16,40,27800
2026-09-17,64,49650
2026-09-18,94,75050
2026-09-19,529,428900
