date_visit,n_people,amount_fee
2025-06-17,0,0
2025-06-18,410,382100
2025-06-19,293,226750
2025-06-20,635,505150
2025-06-21,1168,978900
2025-06-22,1086,921200
2025-06-23,481,389750
2025-06-24,206,181400
2025-06-25,0,0
2025-06-26,268,241800
2025-06-27,466,403200
2025-06-28,897,805150
2025-06-29,671,598600
2025-06-30,200,158900
2025-07-01,93,59150
2025-07-02,69,61000
2025-07-03,162,153650
2025-07-04,303,280150
2025-07-05,649,589000
2025-07-06,365,333650
2025-07-07,156,128850
2025-07-08,128,102750
2025-07-09,0,0
2025-07-10,126,95450
2025-07-11,730,544600
2025-07-12,1036,845700
2025-07-13,732,572450
2025-07-14,318,252550
2025-07-15,230,185450
2025-07-16,146,113300
2025-07-17,203,152950
2025-07-18,391,329600
2025-07-19,1479,1159500
2025-07-20,1996,1475300
2025-07-21,1040,851150
2025-07-22,995,748100
2025-07-23,862,705250
2025-07-24,932,697850
2025-07-25,1062,797000
2025-07-26,1198,892550
2025-07-27,1154,909400
2025-07-28,1304,1015000
2025-07-29,973,771600
2025-07-30,911,716100
2025-07-31,967,760250
2025-08-01,1010,752950
2025-08-02,1140,911150
2025-08-03,964,778700
2025-08-04,1002,822050
2025-08-05,797,671400
2025-08-06,655,527750
2025-08-07,797,656600
2025-08-08,913,749000
2025-08-09,1064,889150
2025-08-10,1638,1267650
2025-08-11,1418,1134900
2025-08-12,1557,1215950
2025-08-13,1189,963250
2025-08-14,1254,996700
2025-08-15,964,823650
2025-08-16,495,490500
