date_visit,n_people,amount_fee
2026-05-20,512,370250
2026-05-21,493,402150
2026-05-22,842,732900
2026-05-23,1600,1304950
2026-05-24,1237,1032850
2026-05-25,653,563350
2026-05-26,304,290200
2026-05-27,0,0
2026-05-28,371,302550
2026-05-29,533,470750
2026-05-30,1025,911250
2026-05-31,742,674450
2026-06-01,389,382000
2026-06-02,90,78150
2026-06-03,132,125100
2026-06-04,115,111400
2026-06-05,347,339050
2026-06-06,796,732200
2026-06-07,491,450350
2026-06-08,338,302450
2026-06-09,141,137150
2026-06-10,0,0
2026-06-11,169,160750
2026-06-12,275,238950
2026-06-13,577,531550
2026-06-14,516,496150
2026-06-15,274,251150
2026-06-16,125,104450
2026-06-17,63,59800
2026-06-18,92,70900
2026-06-19,199,168500
2026-06-20,487,485250
2026-06-21,236,231650
2026-06-22,174,139300
2026-06-23,74,66150
2026-06-24,0,0
2026-06-25,84,75050
2026-06-26,136,151800
2026-06-27,349,358250
2026-06-28,192,183550
2026-06-29,133,126100
2026-06-30,35,28700
2026-07-01,38,30500
2026-07-02,58,62350
2026-07-03,92,71400
2026-07-04,183,181800
2026-07-05,120,118900
2026-07-06,69,67400
2026-07-07,57,44150
2026-07-08,0,0
2026-07-09,100,83300
2026-07-10,190,154900
2026-07-11,343,290100
2026-07-12,170,156700
2026-07-13,94,92100
2026-07-14,63,56050
2026-07-15,61,39500
2026-07-16,101,79150
2026-07-17,129,106350
2026-07-18,548,483650
2026-07-19,0,0
