date_visit,n_people,amount_fee
2025-09-12,0,0
2025-09-13,5955,4332000
2025-09-14,7519,5415600
2025-09-15,2742,2101350
2025-09-16,1046,846350
2025-09-17,640,539400
2025-09-18,665,532700
2025-09-19,951,763800
2025-09-20,2403,1795150
2025-09-21,2375,1778300
2025-09-22,2312,1739850
2025-09-23,1383,1091700
2025-09-24,0,0
2025-09-25,757,557200
2025-09-26,762,602700
2025-09-27,1462,1146350
2025-09-28,1067,861450
2025-09-29,591,472700
2025-09-30,326,273700
2025-10-01,256,203250
2025-10-02,302,253500
2025-10-03,506,393450
2025-10-04,1155,947550
2025-10-05,880,713550
2025-10-06,403,343100
2025-10-07,360,251950
2025-10-08,0,0
2025-10-09,339,282850
2025-10-10,577,461350
2025-10-11,1633,1244250
2025-10-12,2264,1701950
2025-10-13,998,847550
2025-10-14,492,413050
2025-10-15,211,171250
2025-10-16,223,162200
2025-10-17,435,324450
2025-10-18,781,655200
2025-10-19,584,475450
2025-10-20,384,289650
2025-10-21,305,187800
2025-10-22,0,0
2025-10-23,268,179350
2025-10-24,415,377100
2025-10-25,790,713350
2025-10-26,561,485450
2025-10-27,281,219350
2025-10-28,154,110250
2025-10-29,200,154950
2025-10-30,163,117300
2025-10-31,349,254600
2025-11-01,965,821700
2025-11-02,1334,1034900
2025-11-03,749,677150
2025-11-04,59,50000
2025-11-05,15,10400
2025-11-06,20,14900
2025-11-07,21,14900
2025-11-08,152,158700
2025-11-09,79,74300
2025-11-10,63,45800
2025-11-11,19,23700
