date_visit,n_people,amount_fee
2026-04-06,0,0
2026-04-07,595,507100
2026-04-08,0,0
2026-04-09,246,219200
2026-04-10,445,371100
2026-04-11,842,733800
2026-04-12,708,646300
2026-04-13,247,190800
2026-04-14,178,145400
2026-04-15,221,173800
2026-04-16,172,150900
2026-04-17,423,324900
2026-04-18,1001,847000
2026-04-19,839,770100
2026-04-20,419,349950
2026-04-21,271,223150
2026-04-22,0,0
2026-04-23,221,164400
2026-04-24,413,378750
2026-04-25,807,755250
2026-04-26,707,669950
2026-04-27,346,305450
2026-04-28,345,309050
2026-04-29,629,619100
2026-04-30,857,764600
2026-05-01,1015,874950
2026-05-02,1515,1216000
2026-05-03,2758,2132400
2026-05-04,2515,1995100
2026-05-05,1522,1250150
2026-05-06,658,640900
2026-05-07,233,236150
2026-05-08,174,138000
2026-05-09,402,398400
2026-05-10,325,282400
2026-05-11,135,102700
2026-05-12,77,63250
2026-05-13,0,0
2026-05-14,129,103650
2026-05-15,197,168750
2026-05-16,369,341350
2026-05-17,374,324350
2026-05-18,131,92200
2026-05-19,74,64900
2026-05-20,61,48700
2026-05-21,99,84450
2026-05-22,153,142100
2026-05-23,301,258550
2026-05-24,162,170850
2026-05-25,67,68900
2026-05-26,46,37350
2026-05-27,0,0
2026-05-28,67,69100
2026-05-29,103,99350
2026-05-30,182,182400
2026-05-31,152,148150
2026-06-01,70,63500
2026-06-02,10,12100
2026-06-03,21,17000
2026-06-04,13,16500
2026-06-05,31,30050
