date_visit,n_people,amount_fee
2025-11-01,0,0
2025-11-02,9832,6900200
2025-11-03,4057,2992000
2025-11-04,604,517900
2025-11-05,280,272700
2025-11-06,284,254800
2025-11-07,618,512300
2025-11-08,1059,840400
2025-11-09,957,804200
2025-11-10,547,450100
2025-11-11,481,403200
2025-11-12,0,0
2025-11-13,418,304200
2025-11-14,618,494800
2025-11-15,809,692400
2025-11-16,682,602900
2025-11-17,452,418100
2025-11-18,213,202000
2025-11-19,213,177900
2025-11-20,195,214700
2025-11-21,435,405500
2025-11-22,1054,871900
2025-11-23,1703,1335100
2025-11-24,770,625100
2025-11-25,345,294600
2025-11-26,0,0
2025-11-27,137,129600
2025-11-28,138,145600
2025-11-29,425,419400
2025-11-30,314,324200
2025-12-01,77,83700
2025-12-02,46,33900
2025-12-03,52,32900
2025-12-04,16,14400
2025-12-05,33,28000
2025-12-06,176,167200
2025-12-07,182,216700
2025-12-08,35,40900
2025-12-09,38,34300
2025-12-10,0,0
2025-12-11,20,17000
2025-12-12,26,34800
2025-12-13,74,97700
2025-12-14,66,79700
2025-12-15,37,40500
2025-12-16,16,15400
2025-12-17,8,9400
2025-12-18,7,7500
2025-12-19,35,29200
2025-12-20,82,86000
2025-12-21,16,26400
2025-12-22,29,26100
2025-12-23,12,14900
2025-12-24,0,0
2025-12-25,40,45800
2025-12-26,52,47000
2025-12-27,71,89200
2025-12-28,131,157100
2025-12-29,185,235300
2025-12-30,155,175500
2025-12-31,0,0
