date_visit,n_people,amount_fee
2026-09-03,0,0
2026-09-04,2062,1579400
2026-09-05,2942,2194400
2026-09-06,2031,1629100
2026-09-07,1302,1063300
2026-09-08,1192,966400
2026-09-09,0,0
2026-09-10,1077,862050
2026-09-11,1241,1041300
2026-09-12,2008,1580950
2026-09-13,1657,1303750
2026-09-14,901,729150
2026-09-15,576,430600
2026-09-16,370,319950
2026-09-17,641,504200
2026-09-18,1082,865050
2026-09-19,3293,2459700
2026-09-20,7862,5642200
2026-09-21,8531,6056400
2026-09-22,5519,4019050
2026-09-23,1976,1538700
2026-09-24,0,0
2026-09-25,1136,913050
2026-09-26,1045,867000
2026-09-27,1061,911950
2026-09-28,663,530750
2026-09-29,274,215450
2026-09-30,172,122750
2026-10-01,229,181800
2026-10-02,661,532550
2026-10-03,745,617200
2026-10-04,603,509950
2026-10-05,385,296700
2026-10-06,213,161400
2026-10-07,194,148550
2026-10-08,219,209600
2026-10-09,539,464200
2026-10-10,1273,1073650
2026-10-11,1612,1260750
2026-10-12,946,811100
2026-10-13,554,496350
2026-10-14,0,0
2026-10-15,214,177800
2026-10-16,452,350800
2026-10-17,768,624350
2026-10-18,672,567250
2026-10-19,403,315200
2026-10-20,213,172550
2026-10-21,105,76200
2026-10-22,190,151150
2026-10-23,380,308950
2026-10-24,620,536850
2026-10-25,407,370350
2026-10-26,269,204750
2026-10-27,95,78650
2026-10-28,0,0
2026-10-29,174,146300
2026-10-30,200,171600
2026-10-31,384,324550
2026-11-01,434,373000
2026-11-02,362,330650
