date_visit,n_people,amount_fee
2026-06-23,0,0
2026-06-24,0,0
2026-06-25,581,525200
2026-06-26,868,760250
2026-06-27,1501,1268750
2026-06-28,1352,1114250
2026-06-29,596,546150
2026-06-30,160,148950
2026-07-01,179,156100
2026-07-02,242,227300
2026-07-03,507,472850
2026-07-04,854,751750
2026-07-05,683,600150
2026-07-06,340,301450
2026-07-07,283,248050
2026-07-08,0,0
2026-07-09,313,255000
2026-07-10,1113,878000
2026-07-11,1697,1300150
2026-07-12,1129,975950
2026-07-13,615,508100
2026-07-14,359,292450
2026-07-15,342,280700
2026-07-16,401,312450
2026-07-17,713,556700
2026-07-18,2097,1621300
2026-07-19,2820,2137200
2026-07-20,1627,1244800
2026-07-21,1422,1062000
2026-07-22,874,731000
2026-07-23,1005,784600
2026-07-24,1375,1018500
2026-07-25,1379,1068850
2026-07-26,1628,1218700
2026-07-27,1596,1140500
2026-07-28,1285,994500
2026-07-29,1184,921100
2026-07-30,1246,922800
2026-07-31,1464,1109350
2026-08-01,1155,927750
2026-08-02,1041,851300
2026-08-03,1148,929400
2026-08-04,873,709350
2026-08-05,685,583550
2026-08-06,919,746900
2026-08-07,1296,1018250
2026-08-08,1555,1240150
2026-08-09,1887,1417050
2026-08-10,2197,1606450
2026-08-11,1522,1187800
2026-08-12,1764,1337200
2026-08-13,1649,1235550
2026-08-14,1416,1077900
2026-08-15,952,784500
2026-08-16,561,469800
2026-08-17,780,646450
2026-08-18,692,567250
2026-08-19,490,422500
2026-08-20,471,400800
2026-08-21,597,513250
2026-08-22,484,428950
