date_visit,n_people,amount_fee
2026-05-10,0,0
2026-05-11,747,600850
2026-05-12,521,401650
2026-05-13,0,0
2026-05-14,469,401900
2026-05-15,815,697800
2026-05-16,1496,1234100
2026-05-17,1184,995150
2026-05-18,444,390200
2026-05-19,272,217300
2026-05-20,227,181250
2026-05-21,276,232050
2026-05-22,592,526900
2026-05-23,1065,939900
2026-05-24,780,696850
2026-05-25,412,362850
2026-05-26,215,208000
2026-05-27,0,0
2026-05-28,264,220200
2026-05-29,401,370750
2026-05-30,744,674700
2026-05-31,568,502850
2026-06-01,252,235600
2026-06-02,63,55500
2026-06-03,82,78900
2026-06-04,64,64000
2026-06-05,227,228250
2026-06-06,540,511450
2026-06-07,336,302300
2026-06-08,220,201900
2026-06-09,95,86400
2026-06-10,0,0
2026-06-11,78,73550
2026-06-12,184,145700
2026-06-13,402,378500
2026-06-14,375,358450
2026-06-15,168,147100
2026-06-16,82,69300
2026-06-17,43,37200
2026-06-18,64,48300
2026-06-19,134,116000
2026-06-20,317,319600
2026-06-21,139,139000
2026-06-22,118,84900
2026-06-23,50,43450
2026-06-24,0,0
2026-06-25,60,54450
2026-06-26,83,99700
2026-06-27,237,245400
2026-06-28,128,122750
2026-06-29,94,95300
2026-06-30,18,13600
2026-07-01,29,22000
2026-07-02,18,12700
2026-07-03,80,58900
2026-07-04,143,149600
2026-07-05,84,81100
2026-07-06,31,34900
2026-07-07,32,22450
2026-07-08,0,0
2026-07-09,33,26200
