date_visit,n_people,amount_fee
2026-09-22,0,0
2026-09-23,11470,8186300
2026-09-24,0,0
2026-09-25,2613,1999450
2026-09-26,2787,2152100
2026-09-27,2208,1754000
2026-09-28,1528,1167200
2026-09-29,657,510100
2026-09-30,519,383250
2026-10-01,488,392500
2026-10-02,1269,987950
2026-10-03,1751,1411550
2026-10-04,1371,1120000
2026-10-05,932,727200
2026-10-06,476,368150
2026-10-07,436,312100
2026-10-08,556,479150
2026-10-09,1032,851550
2026-10-10,2216,1758950
2026-10-11,2936,2220500
2026-10-12,1584,1249200
2026-10-13,972,800350
2026-10-14,0,0
2026-10-15,532,429000
2026-10-16,903,685050
2026-10-17,1366,1128550
2026-10-18,1251,983350
2026-10-19,827,651050
2026-10-20,386,315050
2026-10-21,270,217750
2026-10-22,379,288950
2026-10-23,766,631450
2026-10-24,1321,1086100
2026-10-25,867,707400
2026-10-26,595,441550
2026-10-27,273,221600
2026-10-28,0,0
2026-10-29,392,301050
2026-10-30,614,489850
2026-10-31,945,786600
2026-11-01,1075,892150
2026-11-02,1158,921800
2026-11-03,397,352250
2026-11-04,92,96000
2026-11-05,62,55500
2026-11-06,152,147500
2026-11-07,217,235400
2026-11-08,171,169700
2026-11-09,130,121800
2026-11-10,90,96100
2026-11-11,0,0
2026-11-12,73,54500
2026-11-13,206,179200
2026-11-14,197,196200
2026-11-15,192,181900
2026-11-16,84,77800
2026-11-17,39,25800
2026-11-18,61,58100
2026-11-19,43,35600
2026-11-20,88,86300
2026-11-21,156,164800
