date_visit,n_people,amount_fee
2024-03-13,0,0
2024-03-14,325,266600
2024-03-15,416,397300
2024-03-16,765,639900
2024-03-17,713,590800
2024-03-18,475,384200
2024-03-19,329,305600
2024-03-20,473,419500
2024-03-21,473,401000
2024-03-22,491,416600
2024-03-23,890,683600
2024-03-24,920,715700
2024-03-25,643,506300
2024-03-26,607,480300
2024-03-27,648,509200
2024-03-28,633,495100
2024-03-29,977,678600
2024-03-30,1002,761700
2024-03-31,703,574100
2024-04-01,594,456400
2024-04-02,402,310900
2024-04-03,265,229600
2024-04-04,328,279900
2024-04-05,316,300800
2024-04-06,468,402300
2024-04-07,295,288000
2024-04-08,97,96100
2024-04-09,71,55400
2024-04-10,0,0
2024-04-11,71,64600
2024-04-12,126,121200
2024-04-13,273,264600
2024-04-14,273,207200
2024-04-15,95,70300
2024-04-16,43,32000
2024-04-17,54,37100
2024-04-18,43,32000
2024-04-19,80,80900
2024-04-20,293,319000
2024-04-21,241,252000
2024-04-22,110,84000
2024-04-23,90,71500
2024-04-24,0,0
2024-04-25,50,17000
2024-04-26,63,53000
2024-04-27,328,325500
2024-04-28,593,501000
2024-04-29,273,293500
2024-04-30,222,191100
2024-05-01,128,124600
2024-05-02,162,171200
2024-05-03,453,382500
2024-05-04,868,667500
2024-05-05,402,358600
2024-05-06,60,79400
2024-05-07,6,5500
2024-05-08,0,0
2024-05-09,10,6000
2024-05-10,0,0
2024-05-11,0,0
2024-05-12,0,0
