date_visit,n_people,amount_fee
2025-06-16,727,610050
2025-06-17,270,233050
2025-06-18,268,251400
2025-06-19,218,175150
2025-06-20,559,446750
2025-06-21,1007,863200
2025-06-22,934,808250
2025-06-23,400,329100
2025-06-24,184,155700
2025-06-25,0,0
2025-06-26,253,227400
2025-06-27,441,381850
2025-06-28,842,765000
2025-06-29,649,582750
2025-06-30,173,141900
2025-07-01,80,48650
2025-07-02,65,57000
2025-07-03,152,150650
2025-07-04,299,274850
2025-07-05,620,556850
2025-07-06,349,319050
2025-07-07,136,110650
2025-07-08,124,100050
2025-07-09,0,0
2025-07-10,126,95450
2025-07-11,699,524100
2025-07-12,917,740250
2025-07-13,675,523800
2025-07-14,298,246350
2025-07-15,203,160550
2025-07-16,132,102500
2025-07-17,175,131050
2025-07-18,354,300000
2025-07-19,1415,1115700
2025-07-20,1912,1412700
2025-07-21,980,807850
2025-07-22,931,703850
2025-07-23,830,677050
2025-07-24,886,668300
2025-07-25,1027,786000
2025-07-26,1157,864050
2025-07-27,1102,874750
2025-07-28,1241,975700
2025-07-29,944,753100
2025-07-30,884,693950
2025-07-31,932,739400
2025-08-01,973,725150
2025-08-02,1118,897900
2025-08-03,902,736800
2025-08-04,954,786150
2025-08-05,749,633300
2025-08-06,638,515600
2025-08-07,742,612200
2025-08-08,865,715900
2025-08-09,1017,852550
2025-08-10,1516,1195550
2025-08-11,1319,1064300
2025-08-12,1460,1142450
2025-08-13,1033,861150
2025-08-14,978,798200
2025-08-15,0,0
