date_visit,n_people,amount_fee
2024-10-31,0,0
2024-11-01,2041,1490950
2024-11-02,5862,4145850
2024-11-03,8071,5546950
2024-11-04,3551,2530100
2024-11-05,470,403800
2024-11-06,326,273800
2024-11-07,360,263200
2024-11-08,528,492600
2024-11-09,1148,942500
2024-11-10,1076,828300
2024-11-11,599,490800
2024-11-12,406,336800
2024-11-13,0,0
2024-11-14,363,261600
2024-11-15,570,492600
2024-11-16,1071,838500
2024-11-17,990,785200
2024-11-18,440,360000
2024-11-19,262,221000
2024-11-20,111,100400
2024-11-21,270,210100
2024-11-22,540,466600
2024-11-23,792,693800
2024-11-24,730,620900
2024-11-25,274,276700
2024-11-26,110,100100
2024-11-27,0,0
2024-11-28,97,96500
2024-11-29,202,174400
2024-11-30,376,361400
2024-12-01,296,332600
2024-12-02,59,61600
2024-12-03,43,37400
2024-12-04,22,16000
2024-12-05,10,1000
2024-12-06,92,103200
2024-12-07,131,134400
2024-12-08,156,177000
2024-12-09,26,27100
2024-12-10,23,9500
2024-12-11,0,0
2024-12-12,15,13900
2024-12-13,31,28300
2024-12-14,101,119200
2024-12-15,91,81900
2024-12-16,12,13700
2024-12-17,14,17200
2024-12-18,12,14800
2024-12-19,14,10500
2024-12-20,25,29000
2024-12-21,46,53100
2024-12-22,30,30900
2024-12-23,3,5000
2024-12-24,7,8800
2024-12-25,0,0
2024-12-26,59,56400
2024-12-27,95,87100
2024-12-28,63,90700
2024-12-29,184,206900
2024-12-30,203,242500
