date_visit,n_people,amount_fee
2024-04-21,2078,1560450
2024-04-22,1036,846200
2024-04-23,723,619300
2024-04-24,0,0
2024-04-25,530,387200
2024-04-26,608,533500
2024-04-27,1994,1561550
2024-04-28,3371,2486950
2024-04-29,1665,1331200
2024-04-30,1096,821050
2024-05-01,852,715400
2024-05-02,1348,1102700
2024-05-03,3025,2261400
2024-05-04,4613,3392450
2024-05-05,2246,1722850
2024-05-06,779,679200
2024-05-07,192,176800
2024-05-08,0,0
2024-05-09,141,114450
2024-05-10,147,122300
2024-05-11,685,627350
2024-05-12,604,554250
2024-05-13,240,186200
2024-05-14,148,107850
2024-05-15,121,99500
2024-05-16,91,70150
2024-05-17,204,162950
2024-05-18,577,522650
2024-05-19,441,402300
2024-05-20,176,151050
2024-05-21,117,103700
2024-05-22,0,0
2024-05-23,98,68300
2024-05-24,199,154850
2024-05-25,374,310400
2024-05-26,383,393250
2024-05-27,161,128100
2024-05-28,37,24400
2024-05-29,63,47750
2024-05-30,54,45100
2024-05-31,76,66450
2024-06-01,207,196150
2024-06-02,287,248750
2024-06-03,58,43250
2024-06-04,24,18100
2024-06-05,57,32000
2024-06-06,32,36500
2024-06-07,36,39000
2024-06-08,142,125750
2024-06-09,127,97300
2024-06-10,50,43100
2024-06-11,12,4000
2024-06-12,0,0
2024-06-13,16,12000
2024-06-14,50,40000
2024-06-15,151,134750
2024-06-16,102,86000
2024-06-17,11,15600
2024-06-18,4,4000
2024-06-19,0,0
2024-06-20,0,0
