date_visit,n_people,amount_fee
2024-11-14,0,0
2024-11-15,1365,1095400
2024-11-16,2344,1692600
2024-11-17,1928,1412100
2024-11-18,829,624700
2024-11-19,465,380800
2024-11-20,277,240900
2024-11-21,462,397500
2024-11-22,958,743500
2024-11-23,1446,1170900
2024-11-24,1239,973100
2024-11-25,496,433600
2024-11-26,244,206800
2024-11-27,0,0
2024-11-28,223,200700
2024-11-29,401,353500
2024-11-30,653,569100
2024-12-01,502,489000
2024-12-02,140,132700
2024-12-03,100,86800
2024-12-04,48,36300
2024-12-05,58,30800
2024-12-06,170,188900
2024-12-07,246,219300
2024-12-08,271,298600
2024-12-09,77,71800
2024-12-10,61,43200
2024-12-11,0,0
2024-12-12,56,43800
2024-12-13,82,72000
2024-12-14,210,223200
2024-12-15,195,189600
2024-12-16,32,32600
2024-12-17,20,21200
2024-12-18,24,23800
2024-12-19,24,15500
2024-12-20,42,41500
2024-12-21,103,110600
2024-12-22,67,76800
2024-12-23,18,13300
2024-12-24,24,27100
2024-12-25,0,0
2024-12-26,126,127000
2024-12-27,193,184100
2024-12-28,233,271000
2024-12-29,410,386700
2024-12-30,432,426800
2024-12-31,0,0
2025-01-01,0,0
2025-01-02,348,357600
2025-01-03,198,236100
2025-01-04,89,114000
2025-01-05,23,26000
2025-01-06,4,0
2025-01-07,9,14300
2025-01-08,0,0
2025-01-09,8,13000
2025-01-10,10,6400
2025-01-11,27,24000
2025-01-12,47,58300
2025-01-13,31,28500
