date_visit,n_people,amount_fee
2026-09-20,0,0
2026-09-21,17636,12690200
2026-09-22,16534,11758450
2026-09-23,6876,4944050
2026-09-24,0,0
2026-09-25,2238,1719150
2026-09-26,2280,1786950
2026-09-27,2009,1625900
2026-09-28,1319,1020700
2026-09-29,584,445500
2026-09-30,477,353200
2026-10-01,475,376800
2026-10-02,1153,902750
2026-10-03,1628,1322350
2026-10-04,1261,1039200
2026-10-05,884,687600
2026-10-06,421,310500
2026-10-07,422,301600
2026-10-08,508,439400
2026-10-09,920,776150
2026-10-10,2091,1666150
2026-10-11,2729,2067900
2026-10-12,1495,1207700
2026-10-13,890,746450
2026-10-14,0,0
2026-10-15,478,391050
2026-10-16,857,646650
2026-10-17,1308,1082150
2026-10-18,1169,924850
2026-10-19,765,599650
2026-10-20,356,286050
2026-10-21,226,177750
2026-10-22,341,262350
2026-10-23,718,593250
2026-10-24,1190,982500
2026-10-25,793,644650
2026-10-26,541,404750
2026-10-27,249,206000
2026-10-28,0,0
2026-10-29,366,281700
2026-10-30,560,455450
2026-10-31,883,743500
2026-11-01,1035,861650
2026-11-02,1083,867200
2026-11-03,343,308350
2026-11-04,86,89100
2026-11-05,50,46500
2026-11-06,133,134500
2026-11-07,205,224900
2026-11-08,153,155700
2026-11-09,125,116800
2026-11-10,81,88300
2026-11-11,0,0
2026-11-12,66,49500
2026-11-13,181,147100
2026-11-14,180,179100
2026-11-15,180,171200
2026-11-16,71,68300
2026-11-17,33,22800
2026-11-18,50,45700
2026-11-19,25,15000
