date_visit,n_people,amount_fee
2025-08-05,0,0
2025-08-06,4338,2857150
2025-08-07,4114,2862650
2025-08-08,4308,3007100
2025-08-09,5879,4184100
2025-08-10,8154,5847950
2025-08-11,7143,5137250
2025-08-12,7578,5388200
2025-08-13,6034,4362250
2025-08-14,5945,4234050
2025-08-15,5029,3660200
2025-08-16,3251,2434000
2025-08-17,2247,1710500
2025-08-18,2672,1926850
2025-08-19,2041,1501100
2025-08-20,1796,1304250
2025-08-21,1778,1284350
2025-08-22,1958,1411450
2025-08-23,1981,1490600
2025-08-24,1779,1349000
2025-08-25,1671,1229950
2025-08-26,1179,880300
2025-08-27,971,773250
2025-08-28,951,747450
2025-08-29,875,711750
2025-08-30,866,736400
2025-08-31,753,615000
2025-09-01,211,183400
2025-09-02,109,77600
2025-09-03,198,172850
2025-09-04,131,101550
2025-09-05,336,280450
2025-09-06,466,443450
2025-09-07,426,332600
2025-09-08,241,208500
2025-09-09,117,104200
2025-09-10,0,0
2025-09-11,181,159350
2025-09-12,278,260250
2025-09-13,917,766450
2025-09-14,1248,993500
2025-09-15,581,497750
2025-09-16,79,46000
2025-09-17,78,66400
2025-09-18,144,125900
2025-09-19,193,138200
2025-09-20,419,357450
2025-09-21,722,640850
2025-09-22,584,503400
2025-09-23,155,136350
2025-09-24,0,0
2025-09-25,155,112650
2025-09-26,157,118750
2025-09-27,303,266400
2025-09-28,190,152100
2025-09-29,126,119250
2025-09-30,42,37700
2025-10-01,37,22050
2025-10-02,78,71400
2025-10-03,90,72550
2025-10-04,126,111750
