date_visit,n_people,amount_fee
2023-10-03,0,0
2023-10-04,320,278000
2023-10-05,379,349850
2023-10-06,731,574700
2023-10-07,2133,1649150
2023-10-08,3429,2572600
2023-10-09,1452,1144950
2023-10-10,701,530300
2023-10-11,0,0
2023-10-12,340,263400
2023-10-13,548,443350
2023-10-14,1218,975500
2023-10-15,1073,868600
2023-10-16,463,401550
2023-10-17,278,241650
2023-10-18,267,250850
2023-10-19,245,202100
2023-10-20,472,389800
2023-10-21,1001,839650
2023-10-22,883,752550
2023-10-23,406,352450
2023-10-24,224,166950
2023-10-25,0,0
2023-10-26,240,173400
2023-10-27,411,320000
2023-10-28,928,771700
2023-10-29,793,671800
2023-10-30,318,298850
2023-10-31,156,133600
2023-11-01,169,155700
2023-11-02,333,300450
2023-11-03,1100,891450
2023-11-04,1229,976950
2023-11-05,660,609750
2023-11-06,162,125400
2023-11-07,87,50800
2023-11-08,0,0
2023-11-09,66,37000
2023-11-10,190,176900
2023-11-11,379,334700
2023-11-12,284,288200
2023-11-13,187,159000
2023-11-14,76,51800
2023-11-15,60,64600
2023-11-16,53,38300
2023-11-17,100,96900
2023-11-18,393,342700
2023-11-19,274,303400
2023-11-20,94,99200
2023-11-21,47,38900
2023-11-22,0,0
2023-11-23,247,269700
2023-11-24,477,399300
2023-11-25,279,285800
2023-11-26,139,166900
2023-11-27,63,69500
2023-11-28,18,13300
2023-11-29,0,0
2023-11-30,2,2000
2023-12-01,5,4400
