date_visit,n_people,amount_fee
2025-02-10,0,0
2025-02-11,441,369700
2025-02-12,0,0
2025-02-13,94,80900
2025-02-14,112,131000
2025-02-15,269,282000
2025-02-16,307,277400
2025-02-17,116,116500
2025-02-18,80,76800
2025-02-19,79,83100
2025-02-20,90,53800
2025-02-21,121,112000
2025-02-22,592,574200
2025-02-23,821,691100
2025-02-24,306,332700
2025-02-25,81,83500
2025-02-26,0,0
2025-02-27,63,58200
2025-02-28,89,86000
2025-03-01,225,187700
2025-03-02,120,119100
2025-03-03,82,64100
2025-03-04,65,49900
2025-03-05,29,28600
2025-03-06,65,63400
2025-03-07,81,65900
2025-03-08,593,448500
2025-03-09,321,281100
2025-03-10,129,98300
2025-03-11,63,50400
2025-03-12,0,0
2025-03-13,133,90300
2025-03-14,117,119200
2025-03-15,400,333000
2025-03-16,302,267800
2025-03-17,101,83800
2025-03-18,104,103500
2025-03-19,115,105600
2025-03-20,265,238200
2025-03-21,476,412300
2025-03-22,376,316600
2025-03-23,314,303200
2025-03-24,137,134600
2025-03-25,176,176900
2025-03-26,295,234400
2025-03-27,358,274600
2025-03-28,500,390200
2025-03-29,451,396700
2025-03-30,352,338500
2025-03-31,284,262200
2025-04-01,103,94400
2025-04-02,145,156600
2025-04-03,97,82900
2025-04-04,126,109900
2025-04-05,220,235300
2025-04-06,142,143000
2025-04-07,40,24800
2025-04-08,23,16400
2025-04-09,0,0
2025-04-10,26,15100
2025-04-11,5,2000
