date_visit,n_people,amount_fee
2024-06-07,695,564900
2024-06-08,1628,1353550
2024-06-09,1268,999050
2024-06-10,575,510650
2024-06-11,327,276300
2024-06-12,0,0
2024-06-13,262,216000
2024-06-14,578,499800
2024-06-15,1150,957750
2024-06-16,853,714550
2024-06-17,368,319450
2024-06-18,235,193450
2024-06-19,194,165400
2024-06-20,144,118400
2024-06-21,377,311050
2024-06-22,967,817850
2024-06-23,738,658850
2024-06-24,323,252600
2024-06-25,124,102100
2024-06-26,0,0
2024-06-27,216,166550
2024-06-28,312,274300
2024-06-29,816,656100
2024-06-30,667,494800
2024-07-01,165,146100
2024-07-02,69,56650
2024-07-03,79,61800
2024-07-04,141,104550
2024-07-05,190,136200
2024-07-06,452,391650
2024-07-07,345,324850
2024-07-08,114,104700
2024-07-09,109,64650
2024-07-10,0,0
2024-07-11,121,102750
2024-07-12,474,357850
2024-07-13,1368,1057400
2024-07-14,1750,1302950
2024-07-15,808,669350
2024-07-16,247,196350
2024-07-17,156,121050
2024-07-18,200,150750
2024-07-19,201,182350
2024-07-20,909,726000
2024-07-21,852,702600
2024-07-22,997,766100
2024-07-23,676,566200
2024-07-24,663,531950
2024-07-25,955,731300
2024-07-26,1080,834600
2024-07-27,1133,902000
2024-07-28,1032,818950
2024-07-29,1153,865750
2024-07-30,894,692650
2024-07-31,797,607800
2024-08-01,710,564250
2024-08-02,696,596200
2024-08-03,875,741050
2024-08-04,694,593200
2024-08-05,719,648450
2024-08-06,0,0
