date_visit,n_people,amount_fee
2025-03-30,0,0
2025-03-31,3706,2079100
2025-04-01,1779,1042000
2025-04-02,1571,980700
2025-04-03,1503,878400
2025-04-04,1778,1113500
2025-04-05,2051,1365300
2025-04-06,1321,901600
2025-04-07,510,387700
2025-04-08,296,204800
2025-04-09,0,0
2025-04-10,292,214500
2025-04-11,445,330100
2025-04-12,1253,876900
2025-04-13,867,670900
2025-04-14,313,222200
2025-04-15,198,157800
2025-04-16,146,140700
2025-04-17,148,123500
2025-04-18,463,378000
2025-04-19,1396,1039450
2025-04-20,1010,826700
2025-04-21,439,359950
2025-04-22,247,195650
2025-04-23,0,0
2025-04-24,302,211750
2025-04-25,367,295400
2025-04-26,1341,980950
2025-04-27,1445,1039900
2025-04-28,1435,1041500
2025-04-29,837,679650
2025-04-30,724,554550
2025-05-01,737,552950
2025-05-02,957,727250
2025-05-03,2369,1612650
2025-05-04,3992,2619150
2025-05-05,2076,1447500
2025-05-06,704,614200
2025-05-07,75,69650
2025-05-08,83,54250
2025-05-09,157,134450
2025-05-10,729,547350
2025-05-11,554,426200
2025-05-12,134,80150
2025-05-13,115,81000
2025-05-14,0,0
2025-05-15,125,83450
2025-05-16,221,168550
2025-05-17,686,549100
2025-05-18,385,295150
2025-05-19,231,179950
2025-05-20,62,49800
2025-05-21,58,53100
2025-05-22,73,66600
2025-05-23,190,136700
2025-05-24,413,362850
2025-05-25,234,191950
2025-05-26,76,61250
2025-05-27,30,18800
2025-05-28,0,0
2025-05-29,26,26300
