date_visit,n_people,amount_fee
2025-08-20,0,0
2025-08-21,4103,2717750
2025-08-22,4166,2828150
2025-08-23,4405,3192000
2025-08-24,3709,2661900
2025-08-25,2934,2080000
2025-08-26,1984,1427100
2025-08-27,1511,1143450
2025-08-28,1323,990000
2025-08-29,1318,1010750
2025-08-30,1615,1264950
2025-08-31,1348,1052550
2025-09-01,433,357650
2025-09-02,263,198000
2025-09-03,369,318400
2025-09-04,311,241900
2025-09-05,603,486150
2025-09-06,912,798450
2025-09-07,703,574700
2025-09-08,570,457600
2025-09-09,353,281950
2025-09-10,0,0
2025-09-11,358,296100
2025-09-12,552,476100
2025-09-13,1460,1166350
2025-09-14,2207,1678800
2025-09-15,953,802550
2025-09-16,264,199550
2025-09-17,197,146300
2025-09-18,255,214750
2025-09-19,385,305700
2025-09-20,832,681500
2025-09-21,1055,863200
2025-09-22,941,750600
2025-09-23,502,421450
2025-09-24,0,0
2025-09-25,319,237450
2025-09-26,304,243600
2025-09-27,558,484650
2025-09-28,445,375350
2025-09-29,241,209150
2025-09-30,96,81000
2025-10-01,92,69550
2025-10-02,149,122950
2025-10-03,178,146100
2025-10-04,427,356250
2025-10-05,304,241550
2025-10-06,104,97250
2025-10-07,118,81750
2025-10-08,0,0
2025-10-09,122,102250
2025-10-10,181,154250
2025-10-11,866,723100
2025-10-12,1156,922500
2025-10-13,464,441250
2025-10-14,127,111150
2025-10-15,73,61300
2025-10-16,76,51450
2025-10-17,130,104950
2025-10-18,191,177450
2025-10-19,105,90750
