date_visit,n_people,amount_fee
2025-10-11,0,0
2025-10-12,10753,7715500
2025-10-13,3895,2847000
2025-10-14,1653,1207850
2025-10-15,928,739800
2025-10-16,788,603800
2025-10-17,1328,1004800
2025-10-18,2420,1846250
2025-10-19,1953,1501350
2025-10-20,1280,987250
2025-10-21,906,684350
2025-10-22,0,0
2025-10-23,780,595100
2025-10-24,1288,1004950
2025-10-25,1965,1605950
2025-10-26,1596,1291350
2025-10-27,1009,799100
2025-10-28,485,355350
2025-10-29,568,446600
2025-10-30,594,455400
2025-10-31,1002,782300
2025-11-01,2243,1714500
2025-11-02,3256,2424250
2025-11-03,1491,1203800
2025-11-04,227,239400
2025-11-05,82,83100
2025-11-06,94,79200
2025-11-07,267,223400
2025-11-08,446,400700
2025-11-09,403,388000
2025-11-10,267,228800
2025-11-11,162,148000
2025-11-12,0,0
2025-11-13,165,117300
2025-11-14,300,275200
2025-11-15,380,369600
2025-11-16,289,311000
2025-11-17,189,202900
2025-11-18,107,88900
2025-11-19,101,92500
2025-11-20,63,71800
2025-11-21,198,216000
2025-11-22,483,446300
2025-11-23,794,671000
2025-11-24,371,350900
2025-11-25,182,191800
2025-11-26,0,0
2025-11-27,96,92800
2025-11-28,50,45000
2025-11-29,206,231800
2025-11-30,148,163000
2025-12-01,19,16600
2025-12-02,16,11000
2025-12-03,24,10000
2025-12-04,6,8400
2025-12-05,9,7000
2025-12-06,56,57100
2025-12-07,37,44500
2025-12-08,11,15400
2025-12-09,11,10500
2025-12-10,0,0
