date_visit,n_people,amount_fee
2025-07-31,0,0
2025-08-01,4445,2905500
2025-08-02,5341,3763100
2025-08-03,4355,3096900
2025-08-04,4422,3064650
2025-08-05,2984,2080250
2025-08-06,2443,1687600
2025-08-07,2790,1988550
2025-08-08,3406,2403400
2025-08-09,4349,3145400
2025-08-10,6051,4352400
2025-08-11,5368,3912850
2025-08-12,5858,4181100
2025-08-13,4563,3338450
2025-08-14,4586,3294850
2025-08-15,3935,2908900
2025-08-16,2568,1948500
2025-08-17,1889,1451050
2025-08-18,2168,1585050
2025-08-19,1792,1333400
2025-08-20,1542,1129850
2025-08-21,1532,1115300
2025-08-22,1718,1252750
2025-08-23,1732,1328700
2025-08-24,1480,1157000
2025-08-25,1472,1094150
2025-08-26,1043,784700
2025-08-27,882,714850
2025-08-28,843,668850
2025-08-29,718,598700
2025-08-30,745,644700
2025-08-31,603,513250
2025-09-01,169,150800
2025-09-02,77,60000
2025-09-03,149,136750
2025-09-04,81,64650
2025-09-05,272,224150
2025-09-06,350,343750
2025-09-07,327,265500
2025-09-08,181,151500
2025-09-09,91,81800
2025-09-10,0,0
2025-09-11,133,119950
2025-09-12,214,201950
2025-09-13,790,670300
2025-09-14,1095,888000
2025-09-15,469,393050
2025-09-16,60,33850
2025-09-17,60,47600
2025-09-18,119,103600
2025-09-19,173,127000
2025-09-20,360,321150
2025-09-21,555,490600
2025-09-22,426,358800
2025-09-23,122,101400
2025-09-24,0,0
2025-09-25,116,91350
2025-09-26,118,94000
2025-09-27,184,175200
2025-09-28,88,74400
2025-09-29,75,72700
