date_visit,n_people,amount_fee
2025-03-24,0,0
2025-03-25,2162,1350600
2025-03-26,2132,1295100
2025-03-27,2520,1500700
2025-03-28,3403,2040500
2025-03-29,3690,2329800
2025-03-30,2755,1746100
2025-03-31,1998,1207900
2025-04-01,1079,672300
2025-04-02,926,620600
2025-04-03,1034,625900
2025-04-04,1209,779200
2025-04-05,1524,1032100
2025-04-06,1005,701300
2025-04-07,327,269300
2025-04-08,219,146800
2025-04-09,0,0
2025-04-10,232,168200
2025-04-11,347,254100
2025-04-12,917,656300
2025-04-13,668,537900
2025-04-14,252,175500
2025-04-15,153,123400
2025-04-16,119,112000
2025-04-17,127,106600
2025-04-18,408,338700
2025-04-19,1205,919550
2025-04-20,911,752250
2025-04-21,331,248300
2025-04-22,184,153550
2025-04-23,0,0
2025-04-24,228,162150
2025-04-25,292,230450
2025-04-26,1162,857350
2025-04-27,1258,928300
2025-04-28,1164,864600
2025-04-29,711,603450
2025-04-30,601,457600
2025-05-01,632,469250
2025-05-02,849,650850
2025-05-03,2118,1457050
2025-05-04,3466,2299550
2025-05-05,1804,1276900
2025-05-06,625,561300
2025-05-07,61,55050
2025-05-08,64,42600
2025-05-09,119,108300
2025-05-10,612,466000
2025-05-11,438,323100
2025-05-12,106,58550
2025-05-13,87,56300
2025-05-14,0,0
2025-05-15,92,66350
2025-05-16,174,132950
2025-05-17,503,415100
2025-05-18,248,189550
2025-05-19,157,131600
2025-05-20,33,25700
2025-05-21,43,41100
2025-05-22,43,38300
2025-05-23,103,86500
