date_visit,n_people,amount_fee
2025-11-14,1134,816400
2025-11-15,2043,1587600
2025-11-16,1613,1282200
2025-11-17,952,751400
2025-11-18,427,399700
2025-11-19,387,317200
2025-11-20,387,387600
2025-11-21,838,704900
2025-11-22,1757,1409300
2025-11-23,2753,2090500
2025-11-24,1271,979200
2025-11-25,563,459000
2025-11-26,0,0
2025-11-27,255,217100
2025-11-28,261,261900
2025-11-29,704,604800
2025-11-30,545,483100
2025-12-01,195,178700
2025-12-02,101,77400
2025-12-03,76,54400
2025-12-04,74,52000
2025-12-05,81,62600
2025-12-06,364,333100
2025-12-07,334,363700
2025-12-08,83,112300
2025-12-09,63,58800
2025-12-10,0,0
2025-12-11,36,28100
2025-12-12,94,105500
2025-12-13,201,233300
2025-12-14,131,128900
2025-12-15,52,64300
2025-12-16,21,20400
2025-12-17,11,11600
2025-12-18,22,22600
2025-12-19,54,51500
2025-12-20,143,142600
2025-12-21,48,57600
2025-12-22,44,42700
2025-12-23,12,14900
2025-12-24,0,0
2025-12-25,74,86400
2025-12-26,115,127200
2025-12-27,178,226100
2025-12-28,269,295500
2025-12-29,390,409100
2025-12-30,382,393600
2025-12-31,0,0
2026-01-01,0,0
2026-01-02,199,214200
2026-01-03,87,107800
2026-01-04,29,31900
2026-01-05,25,35500
2026-01-06,8,12800
2026-01-07,6,5500
2026-01-08,3,2000
2026-01-09,0,0
2026-01-10,22,27700
2026-01-11,17,11700
2026-01-12,22,12000
2026-01-13,0,0
