date_visit,n_people,amount_fee
2023-11-04,3640,2687900
2023-11-05,1586,1209200
2023-11-06,536,428200
2023-11-07,378,261800
2023-11-08,0,0
2023-11-09,269,187900
2023-11-10,636,523900
2023-11-11,1225,977600
2023-11-12,933,753400
2023-11-13,651,526500
2023-11-14,240,212700
2023-11-15,242,215300
2023-11-16,205,184900
2023-11-17,400,341800
2023-11-18,968,758700
2023-11-19,675,574700
2023-11-20,379,324000
2023-11-21,222,202000
2023-11-22,0,0
2023-11-23,626,519500
2023-11-24,1401,1005000
2023-11-25,747,629700
2023-11-26,474,426600
2023-11-27,242,248500
2023-11-28,73,51100
2023-11-29,30,34200
2023-11-30,33,25400
2023-12-01,63,59400
2023-12-02,248,275700
2023-12-03,211,213800
2023-12-04,61,50700
2023-12-05,19,13500
2023-12-06,5,6400
2023-12-07,13,7000
2023-12-08,45,41900
2023-12-09,208,247900
2023-12-10,148,169500
2023-12-11,8,8400
2023-12-12,16,24600
2023-12-13,0,0
2023-12-14,7,11900
2023-12-15,38,40400
2023-12-16,110,126200
2023-12-17,117,142000
2023-12-18,16,9500
2023-12-19,8,7400
2023-12-20,9,13000
2023-12-21,6,6600
2023-12-22,9,14400
2023-12-23,60,81400
2023-12-24,56,51200
2023-12-25,56,73900
2023-12-26,56,56700
2023-12-27,0,0
2023-12-28,99,107400
2023-12-29,128,136300
2023-12-30,209,233900
2023-12-31,0,0
2024-01-01,0,0
2024-01-02,0,0
