date_visit,n_people,amount_fee
2025-03-06,308,239700
2025-03-07,272,235900
2025-03-08,2123,1434800
2025-03-09,1532,1043800
2025-03-10,552,421700
2025-03-11,448,326400
2025-03-12,0,0
2025-03-13,467,341200
2025-03-14,469,375900
2025-03-15,1187,853400
2025-03-16,1088,798000
2025-03-17,471,367500
2025-03-18,371,319700
2025-03-19,572,425600
2025-03-20,866,616200
2025-03-21,1516,1010400
2025-03-22,1293,869100
2025-03-23,930,671000
2025-03-24,479,378600
2025-03-25,516,394500
2025-03-26,741,484200
2025-03-27,1128,697000
2025-03-28,1424,900800
2025-03-29,1464,978600
2025-03-30,991,697100
2025-03-31,899,595800
2025-04-01,463,343600
2025-04-02,382,318200
2025-04-03,395,285700
2025-04-04,485,359700
2025-04-05,632,499100
2025-04-06,435,366700
2025-04-07,131,108800
2025-04-08,95,56300
2025-04-09,0,0
2025-04-10,85,66000
2025-04-11,123,92300
2025-04-12,383,245100
2025-04-13,180,157100
2025-04-14,92,63000
2025-04-15,89,64000
2025-04-16,58,52000
2025-04-17,58,47700
2025-04-18,183,161200
2025-04-19,656,565000
2025-04-20,533,439250
2025-04-21,104,90250
2025-04-22,67,61650
2025-04-23,0,0
2025-04-24,86,54450
2025-04-25,95,78200
2025-04-26,630,481050
2025-04-27,719,563850
2025-04-28,567,449300
2025-04-29,200,177000
2025-04-30,266,196750
2025-05-01,222,157850
2025-05-02,367,262550
2025-05-03,1135,859450
2025-05-04,1587,1173350
2025-05-05,0,0
