date_visit,n_people,amount_fee
2024-07-11,700,538250
2024-07-12,1887,1388250
2024-07-13,4938,3639300
2024-07-14,6769,4697200
2024-07-15,2622,1960200
2024-07-16,1169,881250
2024-07-17,745,592150
2024-07-18,691,542900
2024-07-19,880,689750
2024-07-20,2426,1792250
2024-07-21,2365,1667350
2024-07-22,2173,1494050
2024-07-23,1751,1258300
2024-07-24,1656,1186600
2024-07-25,1938,1360500
2024-07-26,2631,1829550
2024-07-27,2767,1968300
2024-07-28,2490,1792850
2024-07-29,2838,1942050
2024-07-30,2191,1517750
2024-07-31,1890,1284100
2024-08-01,1956,1356250
2024-08-02,2122,1521000
2024-08-03,2378,1723800
2024-08-04,1859,1369750
2024-08-05,2122,1589750
2024-08-06,1706,1230750
2024-08-07,1973,1470950
2024-08-08,1885,1326550
2024-08-09,2295,1584500
2024-08-10,2191,1617750
2024-08-11,3385,2454550
2024-08-12,3334,2430650
2024-08-13,2966,2117550
2024-08-14,2556,1813200
2024-08-15,1751,1334550
2024-08-16,1845,1371350
2024-08-17,1326,1057650
2024-08-18,1364,1061350
2024-08-19,1330,1034600
2024-08-20,1194,853800
2024-08-21,1020,780300
2024-08-22,818,644350
2024-08-23,996,794050
2024-08-24,1088,823550
2024-08-25,1001,746650
2024-08-26,970,716450
2024-08-27,662,516650
2024-08-28,580,473900
2024-08-29,552,480900
2024-08-30,661,541150
2024-08-31,629,590800
2024-09-01,435,377850
2024-09-02,125,96200
2024-09-03,48,40000
2024-09-04,33,28800
2024-09-05,57,39800
2024-09-06,84,66500
2024-09-07,257,214650
2024-09-08,126,96000
2024-09-09,0,0
