date_visit,n_people,amount_fee
2025-09-16,0,0
2025-09-17,1291,1047550
2025-09-18,989,791300
2025-09-19,1292,1000650
2025-09-20,3088,2290500
2025-09-21,3001,2223900
2025-09-22,2816,2101750
2025-09-23,1646,1272400
2025-09-24,0,0
2025-09-25,879,651300
2025-09-26,954,751300
2025-09-27,1713,1323850
2025-09-28,1229,973400
2025-09-29,706,555500
2025-09-30,370,312800
2025-10-01,327,258750
2025-10-02,365,310250
2025-10-03,598,467200
2025-10-04,1334,1083800
2025-10-05,1103,889250
2025-10-06,582,482000
2025-10-07,399,288600
2025-10-08,0,0
2025-10-09,406,334850
2025-10-10,643,508000
2025-10-11,1946,1453400
2025-10-12,2708,2007650
2025-10-13,1160,963050
2025-10-14,648,528600
2025-10-15,321,251800
2025-10-16,295,217350
2025-10-17,520,390950
2025-10-18,957,785400
2025-10-19,687,564200
2025-10-20,467,353650
2025-10-21,389,261400
2025-10-22,0,0
2025-10-23,287,194650
2025-10-24,535,465800
2025-10-25,958,838300
2025-10-26,696,616250
2025-10-27,346,288950
2025-10-28,176,119150
2025-10-29,214,165300
2025-10-30,214,155050
2025-10-31,420,315850
2025-11-01,1106,909450
2025-11-02,1506,1168750
2025-11-03,779,717600
2025-11-04,72,60400
2025-11-05,16,12200
2025-11-06,35,24400
2025-11-07,29,20400
2025-11-08,197,205300
2025-11-09,119,124000
2025-11-10,81,57800
2025-11-11,37,36700
2025-11-12,0,0
2025-11-13,55,35900
2025-11-14,69,51300
2025-11-15,74,78000
