date_visit,n_people,amount_fee
2025-08-21,0,0
2025-08-22,5032,3336050
2025-08-23,5075,3646500
2025-08-24,4033,2893750
2025-08-25,3133,2220300
2025-08-26,2082,1485700
2025-08-27,1573,1181250
2025-08-28,1385,1034600
2025-08-29,1409,1076250
2025-08-30,1675,1306150
2025-08-31,1411,1092950
2025-09-01,447,367650
2025-09-02,280,211200
2025-09-03,383,330200
2025-09-04,314,243500
2025-09-05,633,511500
2025-09-06,950,830000
2025-09-07,701,570300
2025-09-08,572,459400
2025-09-09,365,295350
2025-09-10,0,0
2025-09-11,377,314200
2025-09-12,562,481700
2025-09-13,1532,1219250
2025-09-14,2267,1716800
2025-09-15,983,824850
2025-09-16,274,210150
2025-09-17,214,161500
2025-09-18,259,218350
2025-09-19,398,318900
2025-09-20,856,699500
2025-09-21,1075,875550
2025-09-22,967,766800
2025-09-23,507,431050
2025-09-24,0,0
2025-09-25,331,245650
2025-09-26,303,244900
2025-09-27,575,503050
2025-09-28,463,393550
2025-09-29,249,215350
2025-09-30,96,81000
2025-10-01,96,73150
2025-10-02,149,122950
2025-10-03,195,156600
2025-10-04,440,375100
2025-10-05,303,240550
2025-10-06,106,99050
2025-10-07,124,85350
2025-10-08,0,0
2025-10-09,124,104850
2025-10-10,181,154250
2025-10-11,874,727100
2025-10-12,1170,930550
2025-10-13,475,455750
2025-10-14,127,111150
2025-10-15,91,74300
2025-10-16,86,56850
2025-10-17,130,104950
2025-10-18,210,192350
2025-10-19,116,102300
2025-10-20,75,52650
