date_visit,n_people,amount_fee
2026-03-19,0,0
2026-03-20,4050,2897800
2026-03-21,3436,2608900
2026-03-22,1491,1147700
2026-03-23,710,581100
2026-03-24,488,394100
2026-03-25,597,481800
2026-03-26,875,614200
2026-03-27,1378,989500
2026-03-28,1551,1172700
2026-03-29,1115,858500
2026-03-30,1101,801500
2026-03-31,588,445200
2026-04-01,407,319400
2026-04-02,399,324400
2026-04-03,618,477200
2026-04-04,725,586800
2026-04-05,451,399300
2026-04-06,269,264700
2026-04-07,147,146300
2026-04-08,0,0
2026-04-09,99,82500
2026-04-10,180,150000
2026-04-11,313,308300
2026-04-12,293,267200
2026-04-13,149,112400
2026-04-14,87,58400
2026-04-15,136,100100
2026-04-16,86,74700
2026-04-17,194,176000
2026-04-18,615,562200
2026-04-19,438,417600
2026-04-20,214,195250
2026-04-21,164,139100
2026-04-22,0,0
2026-04-23,98,69500
2026-04-24,213,207150
2026-04-25,502,513750
2026-04-26,344,354200
2026-04-27,151,127900
2026-04-28,187,161850
2026-04-29,187,192000
2026-04-30,447,407050
2026-05-01,635,587150
2026-05-02,891,768150
2026-05-03,1634,1296600
2026-05-04,1484,1201500
2026-05-05,957,849700
2026-05-06,423,439700
2026-05-07,126,125700
2026-05-08,97,72050
2026-05-09,228,222200
2026-05-10,156,127100
2026-05-11,75,56400
2026-05-12,50,37250
2026-05-13,0,0
2026-05-14,78,62850
2026-05-15,101,94600
2026-05-16,220,201750
2026-05-17,177,142550
2026-05-18,52,24950
