date_visit,n_people,amount_fee
2024-08-24,5786,3897600
2024-08-25,4492,3078600
2024-08-26,3509,2371050
2024-08-27,1912,1333900
2024-08-28,1387,1035850
2024-08-29,1311,973300
2024-08-30,1693,1207150
2024-08-31,1692,1288850
2024-09-01,1137,911350
2024-09-02,598,500950
2024-09-03,356,290800
2024-09-04,361,260950
2024-09-05,439,342550
2024-09-06,762,586050
2024-09-07,1204,995950
2024-09-08,1101,885950
2024-09-09,586,479850
2024-09-10,431,331450
2024-09-11,0,0
2024-09-12,510,417000
2024-09-13,746,604250
2024-09-14,1923,1472950
2024-09-15,2515,1827950
2024-09-16,1118,898100
2024-09-17,449,377600
2024-09-18,206,163450
2024-09-19,276,204100
2024-09-20,416,317650
2024-09-21,1366,1051800
2024-09-22,2228,1569850
2024-09-23,698,628100
2024-09-24,477,392200
2024-09-25,0,0
2024-09-26,322,269750
2024-09-27,414,284650
2024-09-28,673,583150
2024-09-29,690,582250
2024-09-30,228,198550
2024-10-01,64,44250
2024-10-02,84,65000
2024-10-03,75,55900
2024-10-04,260,218400
2024-10-05,576,543400
2024-10-06,567,456550
2024-10-07,180,149500
2024-10-08,79,69800
2024-10-09,0,0
2024-10-10,119,85350
2024-10-11,314,264050
2024-10-12,1001,855350
2024-10-13,1299,1047650
2024-10-14,659,592950
2024-10-15,237,223200
2024-10-16,126,97250
2024-10-17,24,16700
2024-10-18,127,100900
2024-10-19,351,328900
2024-10-20,252,219400
2024-10-21,87,67700
2024-10-22,34,28600
2024-10-23,0,0
