date_visit,n_people,amount_fee
2024-08-04,5287,3677000
2024-08-05,5019,3430600
2024-08-06,3909,2668850
2024-08-07,3744,2616400
2024-08-08,3760,2495950
2024-08-09,4467,3025300
2024-08-10,5477,3865200
2024-08-11,7202,5128000
2024-08-12,7120,5042050
2024-08-13,6649,4724850
2024-08-14,5675,3995150
2024-08-15,4371,3092350
2024-08-16,3885,2783950
2024-08-17,2792,2071500
2024-08-18,2301,1704750
2024-08-19,2536,1805950
2024-08-20,2000,1379500
2024-08-21,1775,1289850
2024-08-22,1449,1047150
2024-08-23,1774,1278800
2024-08-24,1887,1370250
2024-08-25,1608,1128150
2024-08-26,1717,1197200
2024-08-27,1132,807150
2024-08-28,831,641700
2024-08-29,797,640050
2024-08-30,948,726350
2024-08-31,868,747500
2024-09-01,691,589350
2024-09-02,268,205200
2024-09-03,111,85250
2024-09-04,128,94900
2024-09-05,151,113100
2024-09-06,326,239300
2024-09-07,729,651100
2024-09-08,556,500800
2024-09-09,279,206800
2024-09-10,158,123350
2024-09-11,0,0
2024-09-12,278,216350
2024-09-13,393,292000
2024-09-14,981,808400
2024-09-15,1225,934650
2024-09-16,715,602200
2024-09-17,155,129900
2024-09-18,87,72800
2024-09-19,133,98500
2024-09-20,220,161850
2024-09-21,755,640650
2024-09-22,1260,947100
2024-09-23,454,444200
2024-09-24,130,94500
2024-09-25,0,0
2024-09-26,106,108900
2024-09-27,185,128700
2024-09-28,394,364450
2024-09-29,225,172600
2024-09-30,90,78700
2024-10-01,14,16000
2024-10-02,0,0
2024-10-03,0,0
