date_visit,n_people,amount_fee
2024-11-07,0,0
2024-11-08,1002,812400
2024-11-09,1950,1506800
2024-11-10,1723,1282300
2024-11-11,967,744600
2024-11-12,537,458100
2024-11-13,0,0
2024-11-14,512,379200
2024-11-15,786,658500
2024-11-16,1445,1103600
2024-11-17,1215,933500
2024-11-18,567,449000
2024-11-19,329,269100
2024-11-20,177,153900
2024-11-21,334,278100
2024-11-22,712,577100
2024-11-23,1025,861000
2024-11-24,904,728500
2024-11-25,367,347500
2024-11-26,179,146000
2024-11-27,0,0
2024-11-28,153,147700
2024-11-29,283,251600
2024-11-30,511,459500
2024-12-01,378,390000
2024-12-02,86,84600
2024-12-03,53,49800
2024-12-04,28,21500
2024-12-05,26,14900
2024-12-06,121,133900
2024-12-07,178,171300
2024-12-08,210,225000
2024-12-09,46,47400
2024-12-10,30,12500
2024-12-11,0,0
2024-12-12,41,33800
2024-12-13,47,38200
2024-12-14,165,177500
2024-12-15,124,116300
2024-12-16,18,22100
2024-12-17,16,17200
2024-12-18,17,16800
2024-12-19,20,13000
2024-12-20,36,39000
2024-12-21,80,87200
2024-12-22,44,47800
2024-12-23,12,12000
2024-12-24,13,19100
2024-12-25,0,0
2024-12-26,86,87500
2024-12-27,138,132900
2024-12-28,164,213100
2024-12-29,333,331600
2024-12-30,331,350900
2024-12-31,0,0
2025-01-01,0,0
2025-01-02,225,252400
2025-01-03,122,141400
2025-01-04,55,69800
2025-01-05,10,11700
2025-01-06,0,0
