date_visit,n_people,amount_fee
2026-02-15,0,0
2026-02-16,362,345000
2026-02-17,129,138700
2026-02-18,173,142600
2026-02-19,154,147200
2026-02-20,238,230200
2026-02-21,763,710700
2026-02-22,1024,882400
2026-02-23,463,417900
2026-02-24,137,156500
2026-02-25,0,0
2026-02-26,110,94000
2026-02-27,118,115300
2026-02-28,314,307400
2026-03-01,161,145300
2026-03-02,87,82700
2026-03-03,77,67000
2026-03-04,50,56700
2026-03-05,94,93700
2026-03-06,120,92500
2026-03-07,238,238900
2026-03-08,272,255100
2026-03-09,96,109700
2026-03-10,100,100200
2026-03-11,0,0
2026-03-12,71,66000
2026-03-13,153,158700
2026-03-14,306,294300
2026-03-15,295,280500
2026-03-16,110,108000
2026-03-17,66,65900
2026-03-18,92,80800
2026-03-19,225,222700
2026-03-20,558,424400
2026-03-21,677,552700
2026-03-22,290,305500
2026-03-23,182,198000
2026-03-24,124,132000
2026-03-25,174,190600
2026-03-26,253,228200
2026-03-27,439,364600
2026-03-28,465,398000
2026-03-29,319,309200
2026-03-30,310,279600
2026-03-31,194,192800
2026-04-01,86,85600
2026-04-02,94,95100
2026-04-03,176,178700
2026-04-04,248,252500
2026-04-05,101,118700
2026-04-06,61,60300
2026-04-07,36,31400
2026-04-08,0,0
2026-04-09,25,25600
2026-04-10,35,36100
2026-04-11,67,73500
2026-04-12,39,33100
2026-04-13,18,21100
2026-04-14,14,11000
2026-04-15,27,22200
2026-04-16,5,4000
