date_visit,n_people,amount_fee
2026-01-26,0,0
2026-01-27,0,0
2026-01-28,0,0
2026-01-29,0,0
2026-01-30,118,116200
2026-01-31,244,257000
2026-02-01,226,174600
2026-02-02,92,96100
2026-02-03,60,68500
2026-02-04,43,53300
2026-02-05,33,31400
2026-02-06,86,86900
2026-02-07,203,208300
2026-02-08,152,183200
2026-02-09,148,146100
2026-02-10,80,74400
2026-02-11,138,143300
2026-02-12,0,0
2026-02-13,96,86100
2026-02-14,144,126300
2026-02-15,113,128500
2026-02-16,59,68100
2026-02-17,41,39700
2026-02-18,47,31700
2026-02-19,53,49100
2026-02-20,79,82900
2026-02-21,261,296300
2026-02-22,429,415100
2026-02-23,178,200300
2026-02-24,65,61000
2026-02-25,0,0
2026-02-26,49,34700
2026-02-27,48,46100
2026-02-28,139,123600
2026-03-01,48,28700
2026-03-02,28,27600
2026-03-03,13,13900
2026-03-04,21,22500
2026-03-05,47,48200
2026-03-06,54,54900
2026-03-07,77,80000
2026-03-08,134,102100
2026-03-09,32,34600
2026-03-10,34,33600
2026-03-11,0,0
2026-03-12,38,40000
2026-03-13,53,55900
2026-03-14,158,151800
2026-03-15,117,100900
2026-03-16,38,31000
2026-03-17,24,24200
2026-03-18,37,24500
2026-03-19,85,82500
2026-03-20,278,244900
2026-03-21,412,355600
2026-03-22,151,174800
2026-03-23,60,71900
2026-03-24,68,71000
2026-03-25,46,47100
2026-03-26,99,113000
2026-03-27,126,132200
