date_visit,n_people,amount_fee
2024-06-12,0,0
2024-06-13,417,347100
2024-06-14,734,626600
2024-06-15,1515,1205550
2024-06-16,1148,919100
2024-06-17,522,442800
2024-06-18,286,246650
2024-06-19,232,205850
2024-06-20,185,144000
2024-06-21,490,410800
2024-06-22,1157,959800
2024-06-23,861,766000
2024-06-24,407,333100
2024-06-25,170,141350
2024-06-26,0,0
2024-06-27,253,204700
2024-06-28,381,327350
2024-06-29,916,717500
2024-06-30,791,609400
2024-07-01,191,175200
2024-07-02,92,71250
2024-07-03,83,67100
2024-07-04,169,129000
2024-07-05,252,184400
2024-07-06,584,514200
2024-07-07,511,459550
2024-07-08,147,140200
2024-07-09,153,102150
2024-07-10,0,0
2024-07-11,145,126100
2024-07-12,554,429150
2024-07-13,1587,1207100
2024-07-14,2068,1517850
2024-07-15,898,731550
2024-07-16,299,240250
2024-07-17,207,155600
2024-07-18,278,203250
2024-07-19,261,245950
2024-07-20,1069,846450
2024-07-21,966,775650
2024-07-22,1141,869300
2024-07-23,816,664300
2024-07-24,774,618850
2024-07-25,1053,792900
2024-07-26,1161,884400
2024-07-27,1273,992850
2024-07-28,1130,894350
2024-07-29,1290,947850
2024-07-30,1077,811550
2024-07-31,995,745550
2024-08-01,914,694300
2024-08-02,983,794900
2024-08-03,1012,838100
2024-08-04,914,752450
2024-08-05,1062,882350
2024-08-06,921,725850
2024-08-07,990,828750
2024-08-08,886,714850
2024-08-09,1054,807350
2024-08-10,799,712600
2024-08-11,0,0
