date_visit,n_people,amount_fee
2024-03-23,0,0
2024-03-24,2797,1943200
2024-03-25,1634,1179400
2024-03-26,1425,1017200
2024-03-27,1264,914700
2024-03-28,1227,876700
2024-03-29,1777,1196600
2024-03-30,1898,1373300
2024-03-31,1309,945100
2024-04-01,1229,858200
2024-04-02,808,572700
2024-04-03,604,435900
2024-04-04,610,440800
2024-04-05,666,526500
2024-04-06,917,709300
2024-04-07,487,438100
2024-04-08,228,200100
2024-04-09,168,133000
2024-04-10,0,0
2024-04-11,222,184400
2024-04-12,303,284100
2024-04-13,514,452200
2024-04-14,560,435200
2024-04-15,196,157200
2024-04-16,126,89800
2024-04-17,150,115100
2024-04-18,123,89600
2024-04-19,179,163900
2024-04-20,511,483300
2024-04-21,427,383800
2024-04-22,241,210400
2024-04-23,185,149600
2024-04-24,0,0
2024-04-25,136,79000
2024-04-26,127,118800
2024-04-27,543,474400
2024-04-28,932,737600
2024-04-29,400,363100
2024-04-30,347,287900
2024-05-01,253,265300
2024-05-02,320,334500
2024-05-03,780,614800
2024-05-04,1419,1064500
2024-05-05,625,514300
2024-05-06,173,214800
2024-05-07,35,23400
2024-05-08,0,0
2024-05-09,38,24000
2024-05-10,30,28400
2024-05-11,129,140000
2024-05-12,98,83000
2024-05-13,56,34400
2024-05-14,36,33500
2024-05-15,30,24400
2024-05-16,17,9500
2024-05-17,59,43500
2024-05-18,53,54800
2024-05-19,66,73100
2024-05-20,23,27500
2024-05-21,17,15100
2024-05-22,0,0
