date_visit,n_people,amount_fee
2025-03-28,0,0
2025-03-29,6468,3891300
2025-03-30,3967,2462300
2025-03-31,2705,1593300
2025-04-01,1404,833900
2025-04-02,1260,807900
2025-04-03,1269,758000
2025-04-04,1517,963300
2025-04-05,1793,1203100
2025-04-06,1147,786100
2025-04-07,410,324000
2025-04-08,264,185400
2025-04-09,0,0
2025-04-10,256,189900
2025-04-11,409,300600
2025-04-12,1079,759100
2025-04-13,784,619500
2025-04-14,285,198800
2025-04-15,172,140000
2025-04-16,138,130700
2025-04-17,131,110100
2025-04-18,427,354700
2025-04-19,1322,988450
2025-04-20,948,777100
2025-04-21,413,335900
2025-04-22,235,190250
2025-04-23,0,0
2025-04-24,270,190950
2025-04-25,321,263400
2025-04-26,1273,933350
2025-04-27,1327,968400
2025-04-28,1314,954900
2025-04-29,785,649350
2025-04-30,684,514750
2025-05-01,680,504500
2025-05-02,895,687450
2025-05-03,2248,1543450
2025-05-04,3727,2455350
2025-05-05,1961,1375300
2025-05-06,666,589900
2025-05-07,67,61850
2025-05-08,83,54250
2025-05-09,141,123950
2025-05-10,681,518450
2025-05-11,471,345300
2025-05-12,130,76950
2025-05-13,101,67650
2025-05-14,0,0
2025-05-15,123,82450
2025-05-16,205,158150
2025-05-17,604,485950
2025-05-18,304,229200
2025-05-19,204,164750
2025-05-20,62,49800
2025-05-21,56,51600
2025-05-22,57,48200
2025-05-23,173,125100
2025-05-24,326,290400
2025-05-25,185,147800
2025-05-26,33,26900
2025-05-27,26,16200
