date_visit,n_people,amount_fee
2025-08-26,0,0
2025-08-27,2791,1971000
2025-08-28,2033,1468500
2025-08-29,2109,1553800
2025-08-30,2483,1864950
2025-08-31,1975,1498750
2025-09-01,643,525950
2025-09-02,402,310150
2025-09-03,492,429800
2025-09-04,401,313800
2025-09-05,770,632400
2025-09-06,1213,1024950
2025-09-07,965,788600
2025-09-08,681,542950
2025-09-09,489,392750
2025-09-10,0,0
2025-09-11,463,395050
2025-09-12,705,605400
2025-09-13,1778,1400650
2025-09-14,2653,1992900
2025-09-15,1185,974900
2025-09-16,378,302350
2025-09-17,256,194600
2025-09-18,309,267650
2025-09-19,528,430900
2025-09-20,1104,903850
2025-09-21,1283,1016900
2025-09-22,1171,907600
2025-09-23,633,547300
2025-09-24,0,0
2025-09-25,394,294150
2025-09-26,383,305800
2025-09-27,790,651200
2025-09-28,588,494300
2025-09-29,307,256050
2025-09-30,146,120800
2025-10-01,106,79700
2025-10-02,169,135550
2025-10-03,216,173150
2025-10-04,526,451250
2025-10-05,428,324100
2025-10-06,147,125900
2025-10-07,145,102350
2025-10-08,0,0
2025-10-09,132,112250
2025-10-10,251,209300
2025-10-11,1002,822950
2025-10-12,1325,1034450
2025-10-13,572,545300
2025-10-14,145,128500
2025-10-15,105,85800
2025-10-16,114,76950
2025-10-17,210,162750
2025-10-18,308,283850
2025-10-19,234,188000
2025-10-20,166,123900
2025-10-21,117,61800
2025-10-22,0,0
2025-10-23,95,67500
2025-10-24,152,126700
2025-10-25,167,147900
