date_visit,n_people,amount_fee
2024-04-05,0,0
2024-04-06,2350,1681800
2024-04-07,1444,1093200
2024-04-08,476,388000
2024-04-09,308,261800
2024-04-10,0,0
2024-04-11,353,284100
2024-04-12,534,486400
2024-04-13,822,674900
2024-04-14,840,631600
2024-04-15,373,281800
2024-04-16,213,158400
2024-04-17,239,209000
2024-04-18,181,141500
2024-04-19,401,372600
2024-04-20,1103,958200
2024-04-21,900,752800
2024-04-22,511,448000
2024-04-23,366,308500
2024-04-24,0,0
2024-04-25,275,194500
2024-04-26,351,322750
2024-04-27,1141,948350
2024-04-28,1900,1458350
2024-04-29,969,813200
2024-04-30,657,521150
2024-05-01,584,521300
2024-05-02,842,746900
2024-05-03,1540,1196000
2024-05-04,2517,1893850
2024-05-05,1316,1037950
2024-05-06,500,492450
2024-05-07,98,80500
2024-05-08,0,0
2024-05-09,68,51800
2024-05-10,64,56350
2024-05-11,338,347550
2024-05-12,255,269400
2024-05-13,110,80100
2024-05-14,89,64800
2024-05-15,58,41150
2024-05-16,43,27000
2024-05-17,108,89800
2024-05-18,266,279400
2024-05-19,218,211050
2024-05-20,104,78450
2024-05-21,79,69300
2024-05-22,0,0
2024-05-23,55,40800
2024-05-24,87,75850
2024-05-25,209,189950
2024-05-26,228,217000
2024-05-27,60,50400
2024-05-28,31,18900
2024-05-29,29,25450
2024-05-30,33,26500
2024-05-31,31,26400
2024-06-01,109,86800
2024-06-02,147,121050
2024-06-03,2,1000
2024-06-04,2,2000
