date_visit,n_people,amount_fee
2024-03-27,1917,1323800
2024-03-28,1688,1185200
2024-03-29,2182,1442500
2024-03-30,2454,1751800
2024-03-31,1685,1189500
2024-04-01,1444,1002900
2024-04-02,966,680400
2024-04-03,676,484300
2024-04-04,682,487200
2024-04-05,770,597100
2024-04-06,1005,779100
2024-04-07,587,510200
2024-04-08,276,228500
2024-04-09,200,164000
2024-04-10,0,0
2024-04-11,244,197900
2024-04-12,341,329300
2024-04-13,563,488300
2024-04-14,610,468100
2024-04-15,230,183400
2024-04-16,141,102700
2024-04-17,167,130000
2024-04-18,125,93100
2024-04-19,237,213900
2024-04-20,572,525200
2024-04-21,492,428600
2024-04-22,260,235100
2024-04-23,206,166900
2024-04-24,0,0
2024-04-25,168,105500
2024-04-26,142,137500
2024-04-27,589,509400
2024-04-28,1034,802400
2024-04-29,450,398000
2024-04-30,366,301400
2024-05-01,294,296500
2024-05-02,363,364400
2024-05-03,866,681600
2024-05-04,1545,1157200
2024-05-05,724,579900
2024-05-06,185,228000
2024-05-07,37,25400
2024-05-08,0,0
2024-05-09,51,33000
2024-05-10,34,30400
2024-05-11,145,162900
2024-05-12,110,102300
2024-05-13,67,43100
2024-05-14,41,37500
2024-05-15,30,24400
2024-05-16,20,12000
2024-05-17,69,53100
2024-05-18,65,71600
2024-05-19,80,91900
2024-05-20,38,34000
2024-05-21,28,28000
2024-05-22,0,0
2024-05-23,12,9500
2024-05-24,40,43300
2024-05-25,50,31300
2024-05-26,0,0
