date_visit,n_people,amount_fee
2026-04-30,0,0
2026-05-01,3533,2751300
2026-05-02,5821,4358700
2026-05-03,8616,6546600
2026-05-04,7533,5760300
2026-05-05,4912,3724800
2026-05-06,1491,1219800
2026-05-07,586,551350
2026-05-08,569,474900
2026-05-09,989,854650
2026-05-10,800,686000
2026-05-11,351,290900
2026-05-12,240,212150
2026-05-13,0,0
2026-05-14,272,235300
2026-05-15,461,411500
2026-05-16,995,845350
2026-05-17,751,621400
2026-05-18,300,247700
2026-05-19,149,126800
2026-05-20,160,129700
2026-05-21,210,177050
2026-05-22,399,360850
2026-05-23,692,638300
2026-05-24,529,502300
2026-05-25,234,215400
2026-05-26,129,120350
2026-05-27,0,0
2026-05-28,192,162050
2026-05-29,268,252250
2026-05-30,514,479000
2026-05-31,348,340500
2026-06-01,165,146450
2026-06-02,32,31100
2026-06-03,63,63000
2026-06-04,37,34400
2026-06-05,114,122500
2026-06-06,302,276250
2026-06-07,196,168950
2026-06-08,107,92100
2026-06-09,48,42900
2026-06-10,0,0
2026-06-11,46,41450
2026-06-12,116,93900
2026-06-13,248,234300
2026-06-14,202,175800
2026-06-15,92,81350
2026-06-16,46,37200
2026-06-17,11,10200
2026-06-18,43,31150
2026-06-19,77,64250
2026-06-20,219,229750
2026-06-21,98,93300
2026-06-22,88,56000
2026-06-23,26,20700
2026-06-24,0,0
2026-06-25,25,19750
2026-06-26,53,65950
2026-06-27,150,162400
2026-06-28,56,53850
2026-06-29,28,25200
